project_id,date,weather_delay_hours
1184,2021-01-09,2
1184,2021-01-14,1
1184,2021-02-13,1
1184,2021-03-15,0
1184,2021-04-03,3
1184,2021-05-03,1
1184,2021-06-02,1
1184,2021-07-02,0
1184,2021-07-16,2
1184,2021-08-15,3
1184,2021-09-14,3
1184,2021-10-02,1
1184,2021-11-01,1
1184,2021-12-01,0
1185,2007-08-11,2
1185,2007-09-10,0
1185,2007-10-10,2
1185,2007-10-18,2
1185,2007-11-17,2
1185,2007-12-16,2
1185,2008-01-15,2
1185,2008-02-14,3
1185,2008-03-01,2
1185,2008-03-31,2
1185,2008-04-30,2
1185,2008-05-08,1
1185,2008-06-07,0
1185,2008-07-07,1
1186,2015-02-26,1
1186,2015-03-28,3
1186,2015-04-27,1
1186,2015-05-02,3
1186,2015-06-01,2
1186,2015-06-17,2
1186,2015-07-17,2
1186,2015-07-31,1
1186,2015-08-30,5
1186,2015-09-29,1
1186,2015-09-30,2
1186,2015-10-30,1
1186,2015-11-29,0
1187,2006-04-07,3
1187,2006-05-07,3
1187,2006-06-06,2
1187,2006-07-06,4
1187,2006-07-18,3
1187,2006-08-17,0
1187,2006-09-16,2
1187,2006-10-06,1
1187,2006-11-05,4
1187,2006-12-05,1
1187,2007-01-04,2
1187,2007-01-14,3
1187,2007-02-13,2
1187,2007-03-15,1
1187,2007-04-13,2
1187,2007-05-13,2
1187,2007-06-12,3
1187,2007-07-12,1
1188,2014-03-03,2
1188,2014-04-02,0
1188,2014-05-02,3
1188,2014-05-11,1
1188,2014-06-10,3
1188,2014-07-02,0
1188,2014-08-01,0
1188,2014-08-26,3
1188,2014-09-25,3
1188,2014-10-25,0
1188,2014-11-02,0
1188,2014-12-02,2
1188,2015-01-01,0
1189,2005-08-30,3
1189,2005-09-29,5
1189,2005-10-29,1
1189,2005-11-28,0
1189,2005-12-28,1
1189,2006-01-27,1
1189,2006-02-07,2
1189,2006-03-09,1
1189,2006-04-08,2
1189,2006-04-19,2
1189,2006-05-19,5
1189,2006-06-18,2
1189,2006-07-18,0
1189,2006-07-19,3
1189,2006-08-18,1
1189,2006-09-17,0
1190,2007-10-13,3
1190,2007-11-12,0
1190,2007-11-20,0
1190,2007-12-20,4
1190,2008-01-08,1
1190,2008-02-07,0
1190,2008-02-16,1
1190,2008-03-17,1
1190,2008-04-11,3
1190,2008-05-11,3
1191,2014-09-03,2
1191,2014-10-03,1
1191,2014-11-02,0
1191,2014-12-02,1
1191,2015-01-01,1
1191,2015-01-16,3
1191,2015-02-15,3
1191,2015-03-17,4
1191,2015-04-16,2
1191,2015-05-16,2
1191,2015-05-28,0
1191,2015-06-27,4
1191,2015-07-27,1
1191,2015-08-26,0
1191,2015-09-25,2
1191,2015-10-04,1
1191,2015-11-03,2
1191,2015-12-03,3
1191,2016-01-02,4
1191,2016-02-01,3
1191,2016-02-09,3
1191,2016-03-10,0
1191,2016-04-09,0
1191,2016-05-09,1
1192,1997-11-21,3
1192,1997-12-21,2
1192,1998-01-20,2
1192,1998-02-19,1
1192,1998-03-21,1
1192,1998-04-20,3
1192,1998-05-20,0
1192,1998-06-10,0
1192,1998-07-10,1
1192,1998-08-09,2
1192,1998-09-08,1
1192,1998-09-12,2
1192,1998-10-12,1
1192,1998-11-11,0
1192,1998-12-11,3
1192,1999-01-01,4
1192,1999-01-31,5
1192,1999-03-02,1
1192,1999-04-01,0
1193,2020-01-18,1
1193,2020-02-17,2
1193,2020-03-18,2
1193,2020-04-17,1
1193,2020-05-17,3
1193,2020-06-16,0
1193,2020-06-18,2
1193,2020-07-18,0
1193,2020-08-17,1
1193,2020-09-16,1
1193,2020-10-16,1
1193,2020-11-13,2
1193,2020-12-13,2
1193,2021-01-12,1
1193,2021-02-11,3
1193,2021-03-13,1
1193,2021-04-12,0
1193,2021-04-26,0
1193,2021-05-26,1
1193,2021-06-25,3
1193,2021-07-25,2
1193,2021-08-17,2
1193,2021-09-16,1
1193,2021-10-16,0
1193,2021-11-15,1
1193,2021-12-15,2
1193,2022-01-14,0
1194,1998-11-23,0
1194,1998-12-23,2
1194,1999-01-22,1
1194,1999-02-21,0
1194,1999-03-23,1
1194,1999-04-07,1
1194,1999-05-07,3
1194,1999-06-06,1
1194,1999-07-06,0
1194,1999-08-05,3
1194,1999-08-31,2
1194,1999-09-30,0
1194,1999-10-30,0
1194,1999-11-29,1
1194,1999-12-28,1
1194,2000-01-27,2
1194,2000-02-26,3
1194,2000-03-27,3
1194,2000-04-26,2
1194,2000-05-08,0
1194,2000-06-07,1
1194,2000-07-07,1
1194,2000-08-06,0
1195,2009-07-04,1
1195,2009-08-03,5
1195,2009-09-02,0
1195,2009-10-02,4
1195,2009-10-21,2
1195,2009-11-20,4
1195,2009-12-20,1
1195,2010-01-15,2
1195,2010-02-14,1
1195,2010-03-16,2
1195,2010-04-15,1
1195,2010-05-10,0
1195,2010-06-09,0
1195,2010-07-09,6
1195,2010-08-08,2
1195,2010-08-13,1
1195,2010-09-12,3
1195,2010-10-12,2
1195,2010-11-11,0
1196,2013-09-25,0
1196,2013-10-25,1
1196,2013-11-24,1
1196,2013-12-02,1
1196,2014-01-01,0
1196,2014-01-23,3
1196,2014-02-22,4
1196,2014-03-24,2
1196,2014-04-06,1
1196,2014-05-06,1
1196,2014-06-05,1
1196,2014-06-21,2
1196,2014-07-21,2
1196,2014-08-20,4
1197,2005-02-09,0
1197,2005-03-11,0
1197,2005-04-10,0
1197,2005-05-10,2
1197,2005-05-13,0
1197,2005-06-12,3
1197,2005-07-12,0
1197,2005-08-11,0
1197,2005-09-10,0
1197,2005-09-12,3
1197,2005-10-12,0
1197,2005-11-11,1
1197,2005-12-11,1
1197,2006-01-10,2
1197,2006-02-09,1
1197,2006-03-11,2
1197,2006-04-10,2
1197,2006-04-26,3
1197,2006-05-26,0
1197,2006-06-25,1
1197,2006-07-25,2
1198,2004-03-07,2
1198,2004-04-06,0
1198,2004-05-06,0
1198,2004-05-08,0
1198,2004-06-07,1
1198,2004-07-07,1
1198,2004-07-29,1
1198,2004-08-28,2
1198,2004-09-27,3
1198,2004-10-27,0
1198,2004-11-26,0
1198,2004-12-15,2
1198,2005-01-14,0
1198,2005-02-13,3
1199,2024-10-28,1
1199,2024-11-27,3
1199,2024-12-20,3
1199,2025-01-19,0
1199,2025-02-07,3
1199,2025-03-09,1
1199,2025-04-08,1
1199,2025-04-19,2
1199,2025-05-19,0
1199,2025-06-15,4
1199,2025-07-15,1
1200,2021-03-05,0
1200,2021-04-04,2
1200,2021-05-04,2
1200,2021-05-17,3
1200,2021-06-16,1
1200,2021-07-16,2
1200,2021-07-18,3
1200,2021-08-17,2
1200,2021-09-07,3
1200,2021-10-07,0
1200,2021-11-06,2
1200,2021-11-18,1
1200,2021-12-18,0
1201,2013-11-02,2
1201,2013-12-02,0
1201,2014-01-01,1
1201,2014-01-21,2
1201,2014-02-20,2
1201,2014-03-22,1
1201,2014-04-13,0
1201,2014-05-13,1
1201,2014-06-12,3
1201,2014-07-06,1
1201,2014-08-05,2
1201,2014-09-04,4
1201,2014-10-04,0
1201,2014-10-10,0
1201,2014-11-09,0
1201,2014-12-09,0
1201,2015-01-08,0
1202,2024-06-08,3
1202,2024-07-08,1
1202,2024-08-07,4
1202,2024-08-24,1
1202,2024-09-23,2
1202,2024-10-23,0
1202,2024-11-22,1
1202,2024-11-27,2
1202,2024-12-27,3
1202,2025-01-26,2
1202,2025-02-18,1
1202,2025-03-20,2
1202,2025-04-19,1
1202,2025-05-13,2
1202,2025-06-12,3
1202,2025-07-12,1
1203,2024-06-12,3
1203,2024-07-12,3
1203,2024-08-11,2
1203,2024-09-10,3
1203,2024-09-15,3
1203,2024-10-15,0
1203,2024-11-14,2
1203,2024-12-14,0
1203,2024-12-20,3
1203,2025-01-19,2
1203,2025-02-18,1
1203,2025-03-08,0
1203,2025-04-07,3
1203,2025-05-07,2
1203,2025-06-06,1
1203,2025-07-05,1
1203,2025-08-04,1
1203,2025-09-03,2
1203,2025-10-03,5
1204,2021-10-21,0
1204,2021-11-20,2
1204,2021-12-20,5
1204,2022-01-19,0
1204,2022-02-18,1
1204,2022-02-26,4
1204,2022-03-28,2
1204,2022-04-27,0
1204,2022-05-27,1
1204,2022-06-02,1
1204,2022-07-02,1
1204,2022-08-01,1
1204,2022-08-31,2
1204,2022-09-28,2
1204,2022-10-28,2
1204,2022-11-27,0
1204,2022-12-27,1
1204,2023-01-26,1
1204,2023-02-25,4
1204,2023-03-27,2
1204,2023-04-26,1
1204,2023-05-26,3
1205,2015-12-14,4
1205,2016-01-13,2
1205,2016-02-12,2
1205,2016-02-26,1
1205,2016-03-27,1
1205,2016-04-26,1
1205,2016-04-29,0
1205,2016-05-29,2
1205,2016-06-28,3
1205,2016-07-28,1
1205,2016-08-27,0
1205,2016-09-26,3
1205,2016-10-17,1
1205,2016-11-16,3
1205,2016-12-16,3
1206,1998-04-28,0
1206,1998-05-28,1
1206,1998-06-27,0
1206,1998-07-12,3
1206,1998-08-11,2
1206,1998-09-02,4
1206,1998-10-02,1
1206,1998-11-01,0
1206,1998-11-13,1
1206,1998-12-13,1
1206,1999-01-04,1
1206,1999-02-03,0
1206,1999-03-05,2
1207,2014-06-20,1
1207,2014-07-20,2
1207,2014-08-19,0
1207,2014-08-31,0
1207,2014-09-30,4
1207,2014-10-30,3
1207,2014-11-29,0
1207,2014-12-03,0
1207,2015-01-02,1
1207,2015-02-01,1
1207,2015-02-13,2
1207,2015-03-15,1
1207,2015-04-14,1
1207,2015-05-14,1
1207,2015-05-23,3
1207,2015-06-22,0
1207,2015-07-22,0
1207,2015-08-21,3
1208,2019-08-08,1
1208,2019-09-07,3
1208,2019-10-07,3
1208,2019-11-06,2
1208,2019-11-11,1
1208,2019-12-11,2
1208,2020-01-10,1
1208,2020-02-09,3
1208,2020-02-12,3
1208,2020-03-13,2
1208,2020-04-12,3
1208,2020-05-12,1
1208,2020-06-11,3
1208,2020-06-24,2
1208,2020-07-24,2
1208,2020-08-23,6
1208,2020-09-22,0
1208,2020-10-21,0
1208,2020-11-20,1
1208,2020-12-20,2
1208,2021-01-19,0
1208,2021-02-18,0
1209,2000-09-24,1
1209,2000-10-24,1
1209,2000-11-23,3
1209,2000-12-23,1
1209,2001-01-22,0
1209,2001-02-01,2
1209,2001-03-03,0
1209,2001-04-02,1
1209,2001-05-02,1
1209,2001-06-01,0
1209,2001-06-08,0
1209,2001-07-08,4
1209,2001-08-07,2
1209,2001-09-06,3
1209,2001-10-06,1
1209,2001-11-05,1
1209,2001-11-20,0
1209,2001-12-20,0
1209,2002-01-19,0
1209,2002-02-18,1
1209,2002-03-08,5
1209,2002-04-07,1
1209,2002-05-07,2
1209,2002-06-06,1
1209,2002-07-06,2
1210,1999-08-22,2
1210,1999-09-21,0
1210,1999-10-21,3
1210,1999-11-03,2
1210,1999-12-03,4
1210,2000-01-02,1
1210,2000-02-01,2
1210,2000-02-09,0
1210,2000-03-10,0
1210,2000-04-09,0
1210,2000-04-24,1
1210,2000-05-24,1
1210,2000-06-23,0
1210,2000-07-23,0
1210,2000-08-13,1
1210,2000-09-12,2
1210,2000-10-12,2
1211,2017-08-05,0
1211,2017-09-04,1
1211,2017-10-04,0
1211,2017-10-17,1
1211,2017-11-16,3
1211,2017-12-16,0
1211,2018-01-15,0
1211,2018-01-20,2
1211,2018-02-19,4
1211,2018-03-21,1
1211,2018-04-05,1
1211,2018-05-05,1
1211,2018-06-04,3
1211,2018-07-04,0
1211,2018-07-27,1
1211,2018-08-26,2
1211,2018-09-25,1
1211,2018-10-25,1
1212,2000-05-19,2
1212,2000-06-18,4
1212,2000-07-18,0
1212,2000-07-23,3
1212,2000-08-22,0
1212,2000-09-21,0
1212,2000-10-02,1
1212,2000-11-01,0
1212,2000-12-01,1
1212,2000-12-31,1
1212,2001-01-30,1
1212,2001-03-01,0
1212,2001-03-14,3
1212,2001-04-13,6
1213,2008-06-18,2
1213,2008-07-18,1
1213,2008-08-17,2
1213,2008-09-16,7
1213,2008-09-28,3
1213,2008-10-28,1
1213,2008-11-27,2
1213,2008-12-27,1
1213,2009-01-17,5
1213,2009-02-16,0
1213,2009-03-18,5
1213,2009-04-17,1
1213,2009-05-17,1
1213,2009-06-16,0
1213,2009-07-16,3
1213,2009-08-15,1
1213,2009-09-09,3
1213,2009-10-09,3
1213,2009-11-08,4
1213,2009-12-08,1
1214,2015-07-09,3
1214,2015-08-08,2
1214,2015-09-07,4
1214,2015-09-23,2
1214,2015-10-23,1
1214,2015-11-22,1
1214,2015-12-22,1
1214,2015-12-23,3
1214,2016-01-22,2
1214,2016-02-21,0
1214,2016-03-22,3
1214,2016-04-21,0
1214,2016-04-23,3
1214,2016-05-23,2
1214,2016-06-22,1
1214,2016-07-10,1
1214,2016-08-09,1
1214,2016-09-08,3
1215,2011-06-22,1
1215,2011-07-22,2
1215,2011-08-21,3
1215,2011-09-20,3
1215,2011-10-10,1
1215,2011-11-09,1
1215,2011-12-09,0
1215,2012-01-08,2
1215,2012-02-07,1
1215,2012-03-01,2
1215,2012-03-31,2
1215,2012-04-30,2
1215,2012-05-30,5
1215,2012-06-29,2
1215,2012-07-23,1
1215,2012-08-22,2
1215,2012-09-21,2
1215,2012-10-21,0
1215,2012-11-04,0
1215,2012-12-04,0
1215,2013-01-03,2
1215,2013-02-02,0
1216,2016-08-24,1
1216,2016-09-23,2
1216,2016-10-23,3
1216,2016-11-22,2
1216,2016-12-16,2
1216,2017-01-15,3
1216,2017-02-14,3
1216,2017-03-13,0
1216,2017-04-12,2
1216,2017-05-12,0
1216,2017-06-11,2
1216,2017-06-24,3
1216,2017-07-24,1
1216,2017-08-23,1
1216,2017-09-13,3
1216,2017-10-13,0
1216,2017-11-12,1
1216,2017-12-12,0
1217,2009-08-23,0
1217,2009-09-22,2
1217,2009-10-22,2
1217,2009-11-21,1
1217,2009-12-21,0
1217,2009-12-29,0
1217,2010-01-28,0
1217,2010-02-27,4
1217,2010-03-29,3
1217,2010-04-24,3
1217,2010-05-24,1
1217,2010-06-23,1
1217,2010-07-23,2
1217,2010-07-26,3
1217,2010-08-25,3
1217,2010-09-24,0
1217,2010-10-24,2
1217,2010-11-23,0
1217,2010-11-29,2
1217,2010-12-29,0
1217,2011-01-28,1
1217,2011-02-27,2
1218,2004-10-29,2
1218,2004-11-28,0
1218,2004-12-28,2
1218,2005-01-27,2
1218,2005-01-29,2
1218,2005-02-28,1
1218,2005-03-30,2
1218,2005-04-16,2
1218,2005-05-16,1
1218,2005-06-15,3
1218,2005-07-13,3
1218,2005-08-12,1
1218,2005-09-11,3
1218,2005-10-01,0
1218,2005-10-31,0
1218,2005-11-30,2
1219,2000-11-12,2
1219,2000-12-12,1
1219,2001-01-11,1
1219,2001-01-14,1
1219,2001-02-13,0
1219,2001-03-15,3
1219,2001-03-29,1
1219,2001-04-28,2
1219,2001-05-28,1
1219,2001-06-14,0
1219,2001-07-14,0
1219,2001-08-13,2
1219,2001-08-16,2
1219,2001-09-15,1
1219,2001-10-15,1
1219,2001-11-14,1
1220,2021-07-27,0
1220,2021-08-26,1
1220,2021-09-25,1
1220,2021-10-25,1
1220,2021-11-24,0
1220,2021-12-23,0
1220,2022-01-22,2
1220,2022-02-21,1
1220,2022-03-23,5
1220,2022-04-22,1
1220,2022-05-22,1
1220,2022-05-24,6
1220,2022-06-23,1
1220,2022-07-23,2
1220,2022-08-22,0
1220,2022-09-21,2
1220,2022-10-06,0
1220,2022-11-05,2
1220,2022-12-05,2
1220,2023-01-04,1
1220,2023-01-29,0
1220,2023-02-28,1
1220,2023-03-30,3
1220,2023-04-29,1
1221,2021-07-14,0
1221,2021-08-13,2
1221,2021-09-12,1
1221,2021-10-12,0
1221,2021-11-11,1
1221,2021-12-05,2
1221,2022-01-04,0
1221,2022-02-03,1
1221,2022-03-05,0
1221,2022-04-04,0
1221,2022-04-16,2
1221,2022-05-16,4
1221,2022-06-15,1
1221,2022-07-15,0
1221,2022-08-14,2
1221,2022-08-15,1
1221,2022-09-14,3
1221,2022-10-14,0
1221,2022-11-13,4
1221,2022-12-13,0
1221,2022-12-22,0
1221,2023-01-21,3
1221,2023-02-20,0
1221,2023-03-22,1
1221,2023-04-21,1
1221,2023-05-21,2
1222,2010-04-09,2
1222,2010-05-09,0
1222,2010-06-08,0
1222,2010-07-08,0
1222,2010-08-07,1
1222,2010-09-06,1
1222,2010-10-06,0
1222,2010-10-12,0
1222,2010-11-11,0
1222,2010-12-11,1
1222,2011-01-01,1
1222,2011-01-31,3
1222,2011-03-02,1
1222,2011-04-01,2
1222,2011-05-01,1
1222,2011-05-31,2
1223,2011-01-22,0
1223,2011-02-21,0
1223,2011-03-23,0
1223,2011-04-22,3
1223,2011-05-22,1
1223,2011-06-17,1
1223,2011-07-17,0
1223,2011-08-16,2
1223,2011-09-15,2
1223,2011-10-07,2
1223,2011-11-06,1
1223,2011-12-06,0
1223,2012-01-05,2
1223,2012-02-04,1
1223,2012-03-05,1
1223,2012-03-10,0
1223,2012-04-09,2
1223,2012-05-09,0
1223,2012-06-08,1
1223,2012-07-08,1
1223,2012-08-07,0
1223,2012-08-18,4
1223,2012-09-17,1
1223,2012-10-17,0
1223,2012-11-16,1
1224,2020-11-01,1
1224,2020-12-01,3
1224,2020-12-31,3
1224,2021-01-30,2
1224,2021-02-26,1
1224,2021-03-28,1
1224,2021-04-13,1
1224,2021-05-13,5
1224,2021-05-25,1
1224,2021-06-24,1
1224,2021-07-24,2
1225,2006-12-27,0
1225,2007-01-26,3
1225,2007-02-18,0
1225,2007-03-20,1
1225,2007-04-11,3
1225,2007-05-11,3
1225,2007-05-31,2
1225,2007-06-30,0
1225,2007-07-21,3
1225,2007-08-20,2
1226,2010-03-09,0
1226,2010-04-08,1
1226,2010-05-08,1
1226,2010-06-07,2
1226,2010-07-07,1
1226,2010-07-10,0
1226,2010-08-09,1
1226,2010-09-08,4
1226,2010-10-08,1
1226,2010-11-03,0
1226,2010-12-03,1
1226,2011-01-02,2
1226,2011-02-01,3
1226,2011-02-15,1
1226,2011-03-17,1
1226,2011-04-16,1
1226,2011-05-16,1
1226,2011-06-02,1
1226,2011-07-02,1
1226,2011-08-01,3
1227,2013-12-10,4
1227,2014-01-09,2
1227,2014-02-08,1
1227,2014-03-10,1
1227,2014-04-09,2
1227,2014-04-12,1
1227,2014-05-12,3
1227,2014-06-11,2
1227,2014-07-11,0
1227,2014-07-18,3
1227,2014-08-17,1
1227,2014-09-16,0
1227,2014-10-03,2
1227,2014-11-02,0
1227,2014-12-02,3
1227,2014-12-23,1
1227,2015-01-22,0
1227,2015-02-21,1
1227,2015-03-23,1
1228,2005-02-08,1
1228,2005-03-10,2
1228,2005-04-09,2
1228,2005-05-09,0
1228,2005-06-08,2
1228,2005-06-22,0
1228,2005-07-22,0
1228,2005-08-21,0
1228,2005-09-20,0
1228,2005-10-20,1
1228,2005-10-29,2
1228,2005-11-28,0
1228,2005-12-28,2
1228,2006-01-27,4
1228,2006-02-26,1
1228,2006-03-19,3
1228,2006-04-18,1
1228,2006-05-18,2
1228,2006-06-17,2
1228,2006-07-14,2
1228,2006-08-13,0
1228,2006-09-12,4
1228,2006-10-12,0
1228,2006-11-11,4
1229,2006-07-23,1
1229,2006-08-22,4
1229,2006-09-12,1
1229,2006-10-12,0
1229,2006-10-30,1
1229,2006-11-29,0
1229,2006-12-13,4
1229,2007-01-12,0
1229,2007-02-10,2
1229,2007-03-12,1
1230,2008-10-20,6
1230,2008-11-19,1
1230,2008-12-19,2
1230,2009-01-18,1
1230,2009-01-28,1
1230,2009-02-27,0
1230,2009-03-29,2
1230,2009-04-28,0
1230,2009-05-10,2
1230,2009-06-09,0
1230,2009-07-09,0
1230,2009-08-08,0
1230,2009-09-03,1
1230,2009-10-03,2
1230,2009-11-02,1
1230,2009-12-02,1
1230,2009-12-30,3
1230,2010-01-29,2
1230,2010-02-28,1
1230,2010-03-30,4
1231,2020-12-03,3
1231,2021-01-02,1
1231,2021-01-18,0
1231,2021-02-17,1
1231,2021-02-28,1
1231,2021-03-30,1
1231,2021-04-13,1
1231,2021-05-13,3
1231,2021-05-28,2
1231,2021-06-27,3
1232,1998-02-16,0
1232,1998-03-18,0
1232,1998-04-17,2
1232,1998-05-17,3
1232,1998-06-16,2
1232,1998-07-01,4
1232,1998-07-31,1
1232,1998-08-30,0
1232,1998-09-29,0
1232,1998-10-29,3
1232,1998-11-14,2
1232,1998-12-14,4
1232,1999-01-13,1
1232,1999-02-12,0
1232,1999-03-14,3
1232,1999-04-13,2
1232,1999-04-27,3
1232,1999-05-27,1
1232,1999-06-26,1
1232,1999-07-26,1
1232,1999-08-25,1
1232,1999-09-24,1
1232,1999-10-07,1
1232,1999-11-06,2
1232,1999-12-06,2
1232,2000-01-05,0
1232,2000-02-04,1
1232,2000-03-05,3
1233,1998-04-09,4
1233,1998-05-09,1
1233,1998-05-29,2
1233,1998-06-28,3
1233,1998-07-28,1
1233,1998-07-30,4
1233,1998-08-29,0
1233,1998-09-28,2
1233,1998-10-02,1
1233,1998-11-01,2
1233,1998-12-01,0
1233,1998-12-04,2
1233,1999-01-03,0
1233,1999-02-02,2
1234,2002-03-14,0
1234,2002-04-13,3
1234,2002-05-13,0
1234,2002-05-14,1
1234,2002-06-13,1
1234,2002-07-13,0
1234,2002-07-25,1
1234,2002-08-24,0
1234,2002-09-09,1
1234,2002-10-09,1
1234,2002-11-05,1
1234,2002-12-05,4
1234,2003-01-04,1
1235,2001-08-28,2
1235,2001-09-27,1
1235,2001-10-27,0
1235,2001-11-22,4
1235,2001-12-22,1
1235,2002-01-21,1
1235,2002-02-20,0
1235,2002-03-22,3
1235,2002-04-21,3
1235,2002-05-19,0
1235,2002-06-18,0
1235,2002-07-18,2
1235,2002-08-15,2
1235,2002-09-14,1
1235,2002-10-14,0
1235,2002-11-13,3
1236,2010-02-13,3
1236,2010-03-15,1
1236,2010-04-06,1
1236,2010-05-06,1
1236,2010-06-05,2
1236,2010-06-13,2
1236,2010-07-13,0
1236,2010-08-07,0
1236,2010-09-06,0
1236,2010-09-29,0
1236,2010-10-29,2
1236,2010-11-28,1
1237,2008-11-18,2
1237,2008-12-18,0
1237,2009-01-17,1
1237,2009-01-25,3
1237,2009-02-24,4
1237,2009-03-26,2
1237,2009-04-14,2
1237,2009-05-14,3
1237,2009-06-13,2
1237,2009-07-03,1
1237,2009-08-02,1
1237,2009-09-01,2
1237,2009-09-30,4
1237,2009-10-30,1
1237,2009-11-29,0
1238,1999-06-03,0
1238,1999-07-03,2
1238,1999-08-02,1
1238,1999-09-01,4
1238,1999-10-01,2
1238,1999-10-31,1
1238,1999-11-24,5
1238,1999-12-24,3
1238,2000-01-23,0
1238,2000-02-22,4
1238,2000-03-23,2
1238,2000-04-14,0
1238,2000-05-14,2
1238,2000-06-13,0
1238,2000-07-13,1
1238,2000-08-12,3
1238,2000-09-11,1
1238,2000-10-11,0
1238,2000-11-10,1
1238,2000-12-10,1
1238,2001-01-09,2
1238,2001-02-08,2
1238,2001-03-10,1
1238,2001-04-09,0
1238,2001-05-09,1
1239,2012-06-30,1
1239,2012-07-30,0
1239,2012-08-29,2
1239,2012-09-28,1
1239,2012-10-28,1
1239,2012-11-01,1
1239,2012-12-01,4
1239,2012-12-31,3
1239,2013-01-30,2
1239,2013-02-14,0
1239,2013-03-16,0
1239,2013-04-15,2
1239,2013-05-15,2
1239,2013-05-22,1
1239,2013-06-21,3
1239,2013-07-21,4
1239,2013-08-20,4
1239,2013-09-01,4
1239,2013-10-01,2
1239,2013-10-31,3
1239,2013-11-30,0
1240,2001-04-06,1
1240,2001-05-06,0
1240,2001-06-05,4
1240,2001-06-26,1
1240,2001-07-26,2
1240,2001-08-25,1
1240,2001-09-15,2
1240,2001-10-15,0
1240,2001-11-14,0
1240,2001-12-11,0
1240,2002-01-10,2
1240,2002-02-09,3
1240,2002-02-23,0
1240,2002-03-25,0
1240,2002-04-24,0
1241,2010-05-30,2
1241,2010-06-29,2
1241,2010-07-29,1
1241,2010-08-22,1
1241,2010-09-21,0
1241,2010-10-21,2
1241,2010-11-03,1
1241,2010-12-03,5
1241,2011-01-02,0
1241,2011-02-01,2
1241,2011-03-03,2
1241,2011-04-02,2
1241,2011-05-02,0
1241,2011-05-10,0
1241,2011-06-09,1
1241,2011-07-09,2
1242,2012-06-12,1
1242,2012-07-12,2
1242,2012-08-11,4
1242,2012-09-10,3
1242,2012-10-04,1
1242,2012-11-03,1
1242,2012-12-03,1
1242,2013-01-02,4
1242,2013-01-26,3
1242,2013-02-25,0
1242,2013-03-27,1
1242,2013-04-26,2
1242,2013-05-26,3
1242,2013-06-25,1
1242,2013-07-08,1
1242,2013-08-07,1
1242,2013-09-06,2
1242,2013-10-06,1
1242,2013-11-05,1
1242,2013-12-05,3
1242,2013-12-21,0
1242,2014-01-20,0
1242,2014-02-19,1
1242,2014-03-21,0
1242,2014-04-20,1
1243,2014-11-12,2
1243,2014-12-12,2
1243,2015-01-11,2
1243,2015-02-10,1
1243,2015-03-12,3
1243,2015-04-10,1
1243,2015-05-10,3
1243,2015-06-09,0
1243,2015-07-09,1
1243,2015-08-08,2
1243,2015-08-20,0
1243,2015-09-19,2
1243,2015-10-19,0
1243,2015-11-18,1
1243,2015-12-18,1
1243,2016-01-08,0
1243,2016-02-07,1
1243,2016-03-08,1
1243,2016-04-07,1
1243,2016-05-06,2
1243,2016-06-05,1
1243,2016-07-05,0
1243,2016-08-04,2
1244,2015-06-28,6
1244,2015-07-28,1
1244,2015-08-27,1
1244,2015-09-26,0
1244,2015-10-26,3
1244,2015-11-19,1
1244,2015-12-19,3
1244,2016-01-18,3
1244,2016-02-17,2
1244,2016-03-18,4
1244,2016-03-19,0
1244,2016-04-18,1
1244,2016-05-18,0
1244,2016-06-17,0
1244,2016-06-19,2
1244,2016-07-19,3
1244,2016-08-18,1
1244,2016-09-17,3
1244,2016-10-03,2
1244,2016-11-02,0
1244,2016-12-02,1
1244,2017-01-01,1
1244,2017-01-31,1
1245,2002-12-27,2
1245,2003-01-26,1
1245,2003-02-25,2
1245,2003-03-27,3
1245,2003-04-26,0
1245,2003-05-02,3
1245,2003-06-01,3
1245,2003-07-01,5
1245,2003-07-31,1
1245,2003-08-30,1
1245,2003-09-23,1
1245,2003-10-23,3
1245,2003-11-22,1
1245,2003-12-22,0
1245,2004-01-21,1
1245,2004-02-18,0
1245,2004-03-19,1
1245,2004-04-18,1
1245,2004-05-18,1
1245,2004-05-27,3
1245,2004-06-26,3
1245,2004-07-26,1
1245,2004-08-25,0
1246,2005-06-03,2
1246,2005-07-03,1
1246,2005-08-02,2
1246,2005-09-01,0
1246,2005-10-01,2
1246,2005-10-10,1
1246,2005-11-09,2
1246,2005-12-09,2
1246,2006-01-08,0
1246,2006-01-25,0
1246,2006-02-24,1
1246,2006-03-26,3
1246,2006-04-25,1
1246,2006-05-25,1
1246,2006-06-07,1
1246,2006-07-07,1
1246,2006-08-06,2
1246,2006-09-05,1
1246,2006-10-05,2
1246,2006-10-12,0
1246,2006-11-11,2
1246,2006-12-11,3
1246,2007-01-10,2
1247,2010-01-31,2
1247,2010-03-02,0
1247,2010-04-01,2
1247,2010-05-01,3
1247,2010-05-31,0
1247,2010-06-15,1
1247,2010-07-15,0
1247,2010-08-14,2
1247,2010-09-13,0
1247,2010-10-13,1
1247,2010-10-16,1
1247,2010-11-15,2
1247,2010-12-15,0
1247,2011-01-14,1
1247,2011-01-23,1
1247,2011-02-22,0
1247,2011-03-24,1
1247,2011-04-23,2
1247,2011-05-03,2
1247,2011-06-02,2
1247,2011-07-02,1
1247,2011-08-01,0
1247,2011-08-31,2
1248,2002-01-11,2
1248,2002-02-10,2
1248,2002-03-12,0
1248,2002-04-11,2
