project_id,phase_id,trade,subcontractor,est_hours,act_hours,hourly_rate,safety_incidents
1373,5,Finishes,Finishes Co,957,1017,57,1
1373,5,Plumbing,Plumbing Co,957,1032,88,0
1374,1,Electrical,Electrical Co,472,437,74,1
1374,1,Plumbing,Plumbing Co,472,510,87,0
1374,2,Concrete,Concrete Co,944,1008,59,0
1374,2,Steel Erection,Steel Erection Co,944,877,59,0
1374,3,Excavation,Excavation Co,1275,1318,92,0
1374,3,Plumbing,Plumbing Co,1275,1155,75,0
1374,4,Plumbing,Plumbing Co,944,923,85,0
1374,4,Finishes,Finishes Co,944,852,102,1
1374,5,Carpentry,Carpentry Co,1086,1119,99,0
1374,5,Plumbing,Plumbing Co,1086,1018,82,0
1375,1,HVAC,HVAC Co,322,305,50,0
1375,1,Concrete,Concrete Co,322,318,89,0
1375,2,Plumbing,Plumbing Co,645,611,87,0
1375,2,Carpentry,Carpentry Co,645,645,88,0
1375,3,Excavation,Excavation Co,870,892,57,1
1375,3,Carpentry,Carpentry Co,870,934,103,0
1375,4,Carpentry,Carpentry Co,645,692,92,0
1375,4,Concrete,Concrete Co,645,611,107,0
1375,5,Steel Erection,Steel Erection Co,741,809,61,1
1375,5,Carpentry,Carpentry Co,741,750,97,0
1376,1,Excavation,Excavation Co,299,306,102,0
1376,1,Finishes,Finishes Co,299,296,89,1
1376,2,Electrical,Electrical Co,598,545,79,0
1376,2,Finishes,Finishes Co,598,644,60,1
1376,3,Finishes,Finishes Co,808,792,67,0
1376,3,Plumbing,Plumbing Co,808,739,82,0
1376,4,Electrical,Electrical Co,598,582,97,0
1376,4,Plumbing,Plumbing Co,598,545,81,0
1376,5,Excavation,Excavation Co,688,748,80,0
1376,5,Plumbing,Plumbing Co,688,655,62,1
1377,1,Excavation,Excavation Co,412,417,108,0
1377,1,Carpentry,Carpentry Co,412,440,88,0
1377,2,Finishes,Finishes Co,824,780,91,0
1377,2,Electrical,Electrical Co,824,887,94,0
1377,3,Concrete,Concrete Co,1113,1134,109,0
1377,3,Carpentry,Carpentry Co,1113,1218,104,0
1377,4,Plumbing,Plumbing Co,824,898,85,0
1377,4,Excavation,Excavation Co,824,816,59,0
1377,5,Finishes,Finishes Co,948,989,86,0
1377,5,Concrete,Concrete Co,948,870,107,0
1378,1,Excavation,Excavation Co,328,335,108,1
1378,1,Plumbing,Plumbing Co,328,320,54,0
1378,2,Steel Erection,Steel Erection Co,657,640,61,0
1378,2,Concrete,Concrete Co,657,693,52,0
1378,3,HVAC,HVAC Co,888,860,98,0
1378,3,Carpentry,Carpentry Co,888,888,53,0
1378,4,Plumbing,Plumbing Co,657,693,94,0
1378,4,Electrical,Electrical Co,657,654,100,0
1378,5,Excavation,Excavation Co,756,712,101,0
1378,5,Electrical,Electrical Co,756,744,104,0
1379,1,Concrete,Concrete Co,122,111,94,0
1379,1,Excavation,Excavation Co,122,113,107,0
1379,2,Electrical,Electrical Co,245,226,63,0
1379,2,Steel Erection,Steel Erection Co,245,226,99,1
1379,3,Carpentry,Carpentry Co,331,320,99,0
1379,3,Excavation,Excavation Co,331,343,88,1
1379,4,Finishes,Finishes Co,245,267,63,0
1379,4,Concrete,Concrete Co,245,246,106,0
1379,5,Finishes,Finishes Co,282,277,87,0
1379,5,Excavation,Excavation Co,282,261,88,0
1380,1,Plumbing,Plumbing Co,220,225,68,0
1380,1,Concrete,Concrete Co,220,207,83,1
1380,2,Plumbing,Plumbing Co,441,428,69,0
1380,2,Finishes,Finishes Co,441,413,74,0
1380,3,Excavation,Excavation Co,595,633,82,2
1380,3,Electrical,Electrical Co,595,632,88,0
1380,4,Excavation,Excavation Co,441,480,72,1
1380,4,Steel Erection,Steel Erection Co,441,424,67,1
1380,5,Excavation,Excavation Co,507,478,62,1
1380,5,Carpentry,Carpentry Co,507,522,86,0
1381,1,Concrete,Concrete Co,217,214,52,0
1381,1,Carpentry,Carpentry Co,217,230,96,0
1381,2,Electrical,Electrical Co,434,408,82,1
1381,2,HVAC,HVAC Co,434,440,64,0
1381,3,Carpentry,Carpentry Co,586,585,60,0
1381,3,Steel Erection,Steel Erection Co,586,578,55,0
1381,4,Carpentry,Carpentry Co,434,391,109,0
1381,4,Plumbing,Plumbing Co,434,424,109,0
1381,5,Plumbing,Plumbing Co,499,468,70,0
1381,5,Steel Erection,Steel Erection Co,499,488,93,0
1382,1,Excavation,Excavation Co,297,318,108,0
1382,1,Carpentry,Carpentry Co,297,323,74,3
1382,2,Steel Erection,Steel Erection Co,594,595,82,0
1382,2,Finishes,Finishes Co,594,603,109,0
1382,3,Finishes,Finishes Co,802,802,81,0
1382,3,Plumbing,Plumbing Co,802,881,88,1
1382,4,Concrete,Concrete Co,594,547,73,1
1382,4,Finishes,Finishes Co,594,628,51,0
1382,5,Finishes,Finishes Co,683,649,60,0
1382,5,Plumbing,Plumbing Co,683,716,58,0
1383,1,Concrete,Concrete Co,316,329,109,0
1383,1,Steel Erection,Steel Erection Co,316,311,64,0
1383,2,Excavation,Excavation Co,633,630,75,0
1383,2,Plumbing,Plumbing Co,633,669,101,0
1383,3,Electrical,Electrical Co,854,795,88,1
1383,3,Carpentry,Carpentry Co,854,779,55,1
1383,4,Plumbing,Plumbing Co,633,580,102,1
1383,4,HVAC,HVAC Co,633,592,65,0
1383,5,Steel Erection,Steel Erection Co,728,715,79,0
1383,5,Finishes,Finishes Co,728,715,68,0
1384,1,Steel Erection,Steel Erection Co,86,83,99,0
1384,1,Carpentry,Carpentry Co,86,77,56,0
1384,2,Plumbing,Plumbing Co,172,175,59,1
1384,2,Excavation,Excavation Co,172,157,71,0
1384,3,Carpentry,Carpentry Co,232,249,102,1
1384,3,Electrical,Electrical Co,232,233,71,0
1384,4,Finishes,Finishes Co,172,187,75,0
1384,4,Electrical,Electrical Co,172,188,50,0
1384,5,Finishes,Finishes Co,198,213,97,0
1384,5,Steel Erection,Steel Erection Co,198,201,107,0
1385,1,Finishes,Finishes Co,64,65,68,0
1385,1,Excavation,Excavation Co,64,64,57,0
1385,2,Carpentry,Carpentry Co,129,117,57,1
1385,2,Electrical,Electrical Co,129,131,81,0
1385,3,Plumbing,Plumbing Co,174,161,83,0
1385,3,Electrical,Electrical Co,174,172,102,0
1385,4,Carpentry,Carpentry Co,129,124,101,1
1385,4,Steel Erection,Steel Erection Co,129,130,82,0
1385,5,Steel Erection,Steel Erection Co,148,137,85,0
1385,5,Excavation,Excavation Co,148,143,57,0
1386,1,Electrical,Electrical Co,159,153,86,0
1386,1,Finishes,Finishes Co,159,151,61,0
1386,2,Excavation,Excavation Co,319,335,81,0
1386,2,Steel Erection,Steel Erection Co,319,348,107,1
1386,3,Concrete,Concrete Co,431,433,77,1
1386,3,Excavation,Excavation Co,431,468,107,0
1386,4,Electrical,Electrical Co,319,298,66,1
1386,4,HVAC,HVAC Co,319,331,107,0
1386,5,Electrical,Electrical Co,367,337,64,0
1386,5,HVAC,HVAC Co,367,360,51,1
1387,1,Carpentry,Carpentry Co,159,143,109,0
1387,1,HVAC,HVAC Co,159,171,60,0
1387,2,Finishes,Finishes Co,318,304,78,0
1387,2,Plumbing,Plumbing Co,318,308,53,0
1387,3,Plumbing,Plumbing Co,429,444,93,0
1387,3,Excavation,Excavation Co,429,432,86,0
1387,4,Concrete,Concrete Co,318,323,105,2
1387,4,HVAC,HVAC Co,318,347,67,1
1387,5,Excavation,Excavation Co,365,392,98,0
1387,5,Plumbing,Plumbing Co,365,370,92,0
1388,1,Steel Erection,Steel Erection Co,245,224,102,0
1388,1,Carpentry,Carpentry Co,245,251,83,0
1388,2,HVAC,HVAC Co,491,528,74,1
1388,2,Excavation,Excavation Co,491,483,103,0
1388,3,Concrete,Concrete Co,663,667,73,0
1388,3,HVAC,HVAC Co,663,613,105,2
1388,4,Excavation,Excavation Co,491,451,81,1
1388,4,HVAC,HVAC Co,491,457,92,0
1388,5,Electrical,Electrical Co,565,598,88,1
1388,5,HVAC,HVAC Co,565,517,77,0
1389,1,Concrete,Concrete Co,63,60,52,0
1389,1,Electrical,Electrical Co,63,61,97,1
1389,2,HVAC,HVAC Co,126,121,58,0
1389,2,Electrical,Electrical Co,126,124,70,1
1389,3,Concrete,Concrete Co,170,175,59,1
1389,3,Electrical,Electrical Co,170,184,51,0
1389,4,Plumbing,Plumbing Co,126,117,64,0
1389,4,Steel Erection,Steel Erection Co,126,130,82,0
1389,5,Excavation,Excavation Co,145,137,81,0
1389,5,Finishes,Finishes Co,145,140,76,1
1390,1,Finishes,Finishes Co,389,381,99,0
1390,1,Plumbing,Plumbing Co,389,361,75,0
1390,2,Finishes,Finishes Co,779,851,64,1
1390,2,Steel Erection,Steel Erection Co,779,734,79,0
1390,3,HVAC,HVAC Co,1052,959,84,3
1390,3,Electrical,Electrical Co,1052,1144,89,1
1390,4,Excavation,Excavation Co,779,843,68,0
1390,4,Concrete,Concrete Co,779,766,101,0
1390,5,HVAC,HVAC Co,896,981,83,0
1390,5,Finishes,Finishes Co,896,809,102,1
1391,1,Electrical,Electrical Co,356,321,53,0
1391,1,Steel Erection,Steel Erection Co,356,383,99,1
1391,2,Plumbing,Plumbing Co,712,766,87,0
1391,2,Concrete,Concrete Co,712,729,53,0
1391,3,Finishes,Finishes Co,962,921,68,0
1391,3,Plumbing,Plumbing Co,962,958,58,0
1391,4,Electrical,Electrical Co,712,657,81,0
1391,4,Carpentry,Carpentry Co,712,650,95,1
1391,5,Plumbing,Plumbing Co,819,883,67,0
1391,5,HVAC,HVAC Co,819,880,77,0
1392,1,Plumbing,Plumbing Co,160,146,94,1
1392,1,Carpentry,Carpentry Co,160,174,90,0
1392,2,Concrete,Concrete Co,320,316,91,0
1392,2,Plumbing,Plumbing Co,320,350,67,0
1392,3,HVAC,HVAC Co,432,469,88,1
1392,3,Steel Erection,Steel Erection Co,432,389,74,0
1392,4,Plumbing,Plumbing Co,320,300,105,0
1392,4,HVAC,HVAC Co,320,320,56,0
1392,5,Finishes,Finishes Co,368,338,61,0
1392,5,HVAC,HVAC Co,368,383,78,0
1393,1,Steel Erection,Steel Erection Co,66,70,109,0
1393,1,Electrical,Electrical Co,66,65,58,0
1393,2,Concrete,Concrete Co,132,126,82,0
1393,2,Electrical,Electrical Co,132,142,67,0
1393,3,Steel Erection,Steel Erection Co,178,178,98,0
1393,3,HVAC,HVAC Co,178,160,60,0
1393,4,HVAC,HVAC Co,132,134,109,0
1393,4,Plumbing,Plumbing Co,132,120,93,0
1393,5,Excavation,Excavation Co,152,141,83,0
1393,5,Electrical,Electrical Co,152,155,55,0
1394,1,Steel Erection,Steel Erection Co,485,451,87,0
1394,1,Finishes,Finishes Co,485,437,84,1
1394,2,Electrical,Electrical Co,971,963,85,0
1394,2,HVAC,HVAC Co,971,1053,83,0
1394,3,Plumbing,Plumbing Co,1311,1258,57,0
1394,3,HVAC,HVAC Co,1311,1418,82,1
1394,4,Finishes,Finishes Co,971,875,54,0
1394,4,Carpentry,Carpentry Co,971,980,90,0
1394,5,Electrical,Electrical Co,1116,1170,93,1
1394,5,Carpentry,Carpentry Co,1116,1028,103,0
1395,1,Excavation,Excavation Co,190,187,94,2
1395,1,Carpentry,Carpentry Co,190,207,99,1
1395,2,HVAC,HVAC Co,381,374,100,0
1395,2,Steel Erection,Steel Erection Co,381,417,109,0
1395,3,Excavation,Excavation Co,515,546,74,1
1395,3,Steel Erection,Steel Erection Co,515,491,106,0
1395,4,Finishes,Finishes Co,381,393,63,0
1395,4,Excavation,Excavation Co,381,375,58,0
1395,5,Electrical,Electrical Co,438,481,69,0
1395,5,Excavation,Excavation Co,438,451,66,1
1396,1,HVAC,HVAC Co,362,341,94,0
1396,1,Concrete,Concrete Co,362,342,78,1
1396,2,Finishes,Finishes Co,724,742,63,0
1396,2,Concrete,Concrete Co,724,705,95,3
1396,3,Concrete,Concrete Co,978,928,102,0
1396,3,Excavation,Excavation Co,978,1022,51,0
1396,4,Electrical,Electrical Co,724,762,77,0
1396,4,Concrete,Concrete Co,724,773,103,0
1396,5,Finishes,Finishes Co,833,819,66,0
1396,5,Carpentry,Carpentry Co,833,893,61,0
1397,1,Plumbing,Plumbing Co,263,277,100,0
1397,1,Steel Erection,Steel Erection Co,263,277,62,0
1397,2,HVAC,HVAC Co,527,567,109,1
1397,2,Excavation,Excavation Co,527,484,75,0
1397,3,HVAC,HVAC Co,712,767,84,0
1397,3,Carpentry,Carpentry Co,712,737,102,0
1397,4,Finishes,Finishes Co,527,528,89,0
1397,4,Excavation,Excavation Co,527,505,61,0
1397,5,Concrete,Concrete Co,607,642,101,0
1397,5,HVAC,HVAC Co,607,604,58,0
1398,1,Carpentry,Carpentry Co,397,417,90,0
1398,1,Steel Erection,Steel Erection Co,397,411,103,0
1398,2,Finishes,Finishes Co,795,761,95,1
1398,2,Plumbing,Plumbing Co,795,780,67,1
1398,3,HVAC,HVAC Co,1074,1163,101,1
1398,3,Steel Erection,Steel Erection Co,1074,998,52,0
1398,4,Plumbing,Plumbing Co,795,861,100,0
1398,4,HVAC,HVAC Co,795,859,75,2
1398,5,Excavation,Excavation Co,914,908,77,0
1398,5,Concrete,Concrete Co,914,964,102,0
1399,1,Carpentry,Carpentry Co,58,53,57,1
1399,1,Steel Erection,Steel Erection Co,58,61,73,0
1399,2,Carpentry,Carpentry Co,117,121,79,0
1399,2,Steel Erection,Steel Erection Co,117,122,89,0
1399,3,Finishes,Finishes Co,159,145,70,1
1399,3,Steel Erection,Steel Erection Co,159,166,56,0
1399,4,Excavation,Excavation Co,117,118,83,1
1399,4,HVAC,HVAC Co,117,122,78,0
1399,5,Finishes,Finishes Co,135,133,96,0
1399,5,Concrete,Concrete Co,135,121,70,0
1400,1,Concrete,Concrete Co,395,391,109,0
1400,1,Excavation,Excavation Co,395,419,103,0
1400,2,Excavation,Excavation Co,790,769,67,0
1400,2,Electrical,Electrical Co,790,851,59,0
1400,3,Electrical,Electrical Co,1067,1087,94,0
1400,3,Carpentry,Carpentry Co,1067,1102,102,0
1400,4,Plumbing,Plumbing Co,790,830,51,0
1400,4,Finishes,Finishes Co,790,825,80,0
1400,5,Carpentry,Carpentry Co,908,886,101,0
1400,5,Finishes,Finishes Co,908,928,89,0
1401,1,Concrete,Concrete Co,348,336,66,0
1401,1,Carpentry,Carpentry Co,348,361,84,0
1401,2,Steel Erection,Steel Erection Co,696,715,99,1
1401,2,Concrete,Concrete Co,696,761,80,0
1401,3,HVAC,HVAC Co,940,913,101,0
1401,3,Plumbing,Plumbing Co,940,899,91,0
1401,4,Carpentry,Carpentry Co,696,739,68,0
1401,4,Finishes,Finishes Co,696,670,55,1
1401,5,Steel Erection,Steel Erection Co,801,850,106,0
1401,5,Finishes,Finishes Co,801,763,51,0
1402,1,Steel Erection,Steel Erection Co,418,447,87,0
1402,1,Concrete,Concrete Co,418,396,63,0
1402,2,Carpentry,Carpentry Co,836,764,80,0
1402,2,Electrical,Electrical Co,836,848,95,1
1402,3,Electrical,Electrical Co,1128,1237,64,0
1402,3,Plumbing,Plumbing Co,1128,1047,70,1
1402,4,Excavation,Excavation Co,836,914,67,0
1402,4,Steel Erection,Steel Erection Co,836,857,108,0
1402,5,Plumbing,Plumbing Co,961,898,74,0
1402,5,Steel Erection,Steel Erection Co,961,975,61,0
1403,1,Excavation,Excavation Co,476,521,100,1
1403,1,HVAC,HVAC Co,476,512,75,1
1403,2,Excavation,Excavation Co,953,943,62,0
1403,2,HVAC,HVAC Co,953,900,82,0
1403,3,HVAC,HVAC Co,1286,1376,64,0
1403,3,Concrete,Concrete Co,1286,1244,93,0
1403,4,Steel Erection,Steel Erection Co,953,1047,97,1
1403,4,Concrete,Concrete Co,953,1036,85,0
1403,5,Plumbing,Plumbing Co,1096,1155,62,0
1403,5,Carpentry,Carpentry Co,1096,1037,66,1
1404,1,Electrical,Electrical Co,341,371,109,0
1404,1,Carpentry,Carpentry Co,341,325,104,0
1404,2,Electrical,Electrical Co,682,673,101,1
1404,2,HVAC,HVAC Co,682,666,50,0
1404,3,HVAC,HVAC Co,921,976,77,0
1404,3,Steel Erection,Steel Erection Co,921,852,104,0
1404,4,HVAC,HVAC Co,682,617,69,0
1404,4,Plumbing,Plumbing Co,682,678,82,0
1404,5,Finishes,Finishes Co,785,770,90,1
1404,5,HVAC,HVAC Co,785,726,92,0
1405,1,Steel Erection,Steel Erection Co,57,56,90,0
1405,1,HVAC,HVAC Co,57,54,73,0
1405,2,Steel Erection,Steel Erection Co,115,104,72,1
1405,2,HVAC,HVAC Co,115,106,58,0
1405,3,Concrete,Concrete Co,155,155,72,0
1405,3,Plumbing,Plumbing Co,155,153,81,0
1405,4,HVAC,HVAC Co,115,111,88,0
1405,4,Electrical,Electrical Co,115,117,106,2
1405,5,Excavation,Excavation Co,132,144,97,0
1405,5,Concrete,Concrete Co,132,119,104,1
1406,1,Electrical,Electrical Co,138,138,70,0
1406,1,Finishes,Finishes Co,138,132,73,0
1406,2,Plumbing,Plumbing Co,277,253,94,0
1406,2,Electrical,Electrical Co,277,298,52,0
1406,3,Carpentry,Carpentry Co,374,399,92,1
1406,3,Electrical,Electrical Co,374,355,89,0
1406,4,HVAC,HVAC Co,277,288,91,0
1406,4,Excavation,Excavation Co,277,268,55,0
1406,5,Steel Erection,Steel Erection Co,318,328,74,0
1406,5,HVAC,HVAC Co,318,286,87,0
1407,1,Steel Erection,Steel Erection Co,272,271,91,0
1407,1,Electrical,Electrical Co,272,251,88,1
1407,2,Plumbing,Plumbing Co,545,560,80,0
1407,2,Carpentry,Carpentry Co,545,528,103,1
1407,3,Excavation,Excavation Co,736,774,86,0
1407,3,Electrical,Electrical Co,736,806,109,0
1407,4,Carpentry,Carpentry Co,545,537,85,0
1407,4,Concrete,Concrete Co,545,492,70,0
1407,5,Plumbing,Plumbing Co,627,575,76,0
1407,5,Concrete,Concrete Co,627,608,60,0
1408,1,Concrete,Concrete Co,407,392,62,0
1408,1,Plumbing,Plumbing Co,407,431,91,0
1408,2,Excavation,Excavation Co,815,771,91,2
1408,2,HVAC,HVAC Co,815,809,57,0
1408,3,Finishes,Finishes Co,1100,1185,55,0
1408,3,Steel Erection,Steel Erection Co,1100,1118,79,0
1408,4,Steel Erection,Steel Erection Co,815,860,98,2
1408,4,Carpentry,Carpentry Co,815,753,104,0
1408,5,Carpentry,Carpentry Co,937,999,89,1
1408,5,Steel Erection,Steel Erection Co,937,878,68,0
1409,1,Excavation,Excavation Co,417,414,99,1
1409,1,Concrete,Concrete Co,417,418,90,1
1409,2,Finishes,Finishes Co,834,814,90,0
1409,2,Concrete,Concrete Co,834,873,84,1
1409,3,Steel Erection,Steel Erection Co,1126,1131,66,0
1409,3,Concrete,Concrete Co,1126,1096,103,0
1409,4,Electrical,Electrical Co,834,757,94,0
1409,4,Finishes,Finishes Co,834,864,109,0
1409,5,Finishes,Finishes Co,959,947,81,0
1409,5,Concrete,Concrete Co,959,919,67,1
1410,1,Concrete,Concrete Co,229,226,68,0
1410,1,Electrical,Electrical Co,229,215,67,0
1410,2,HVAC,HVAC Co,459,429,55,0
1410,2,Concrete,Concrete Co,459,463,109,0
1410,3,Finishes,Finishes Co,620,652,60,0
1410,3,Plumbing,Plumbing Co,620,569,96,0
1410,4,Carpentry,Carpentry Co,459,418,70,0
1410,4,Concrete,Concrete Co,459,413,93,0
1410,5,Electrical,Electrical Co,528,529,50,0
1410,5,HVAC,HVAC Co,528,575,103,1
1411,1,Excavation,Excavation Co,50,46,51,0
1411,1,HVAC,HVAC Co,50,49,59,0
1411,2,HVAC,HVAC Co,101,95,92,0
1411,2,Excavation,Excavation Co,101,101,66,2
1411,3,Excavation,Excavation Co,137,133,96,0
1411,3,Plumbing,Plumbing Co,137,140,99,0
1411,4,Concrete,Concrete Co,101,105,72,0
1411,4,Finishes,Finishes Co,101,94,107,0
1411,5,Steel Erection,Steel Erection Co,117,124,64,0
1411,5,Carpentry,Carpentry Co,117,113,98,0
1412,1,Electrical,Electrical Co,79,82,53,0
1412,1,Finishes,Finishes Co,79,83,58,0
1412,2,Plumbing,Plumbing Co,159,166,98,0
1412,2,Excavation,Excavation Co,159,150,63,0
1412,3,HVAC,HVAC Co,214,204,101,0
1412,3,Steel Erection,Steel Erection Co,214,234,55,1
1412,4,Steel Erection,Steel Erection Co,159,167,107,0
1412,4,Carpentry,Carpentry Co,159,151,108,0
1412,5,Finishes,Finishes Co,183,180,70,1
1412,5,HVAC,HVAC Co,183,181,73,1
1413,1,Excavation,Excavation Co,73,73,50,0
1413,1,Steel Erection,Steel Erection Co,73,65,70,0
1413,2,Concrete,Concrete Co,147,132,98,0
1413,2,HVAC,HVAC Co,147,149,77,0
1413,3,Concrete,Concrete Co,199,185,93,0
1413,3,Steel Erection,Steel Erection Co,199,211,86,0
1413,4,Concrete,Concrete Co,147,154,57,0
1413,4,Electrical,Electrical Co,147,141,94,0
1413,5,Concrete,Concrete Co,169,184,63,0
1413,5,Carpentry,Carpentry Co,169,154,51,0
1414,1,Plumbing,Plumbing Co,396,405,91,0
1414,1,Excavation,Excavation Co,396,379,57,0
1414,2,Plumbing,Plumbing Co,793,718,94,0
1414,2,Carpentry,Carpentry Co,793,762,96,0
1414,3,HVAC,HVAC Co,1071,985,77,0
1414,3,Concrete,Concrete Co,1071,1071,76,2
1414,4,Finishes,Finishes Co,793,864,108,1
1414,4,Concrete,Concrete Co,793,799,80,0
1414,5,Carpentry,Carpentry Co,912,971,63,1
1414,5,Finishes,Finishes Co,912,820,74,0
1415,1,Finishes,Finishes Co,285,273,57,1
1415,1,Concrete,Concrete Co,285,293,54,0
1415,2,Excavation,Excavation Co,571,593,96,1
1415,2,Concrete,Concrete Co,571,579,107,0
1415,3,Electrical,Electrical Co,771,833,84,0
1415,3,Plumbing,Plumbing Co,771,773,59,1
1415,4,Plumbing,Plumbing Co,571,562,60,0
1415,4,Finishes,Finishes Co,571,516,94,1
1415,5,Concrete,Concrete Co,657,612,88,1
1415,5,Finishes,Finishes Co,657,682,67,0
1416,1,Concrete,Concrete Co,197,200,59,1
1416,1,Finishes,Finishes Co,197,195,107,1
1416,2,Electrical,Electrical Co,394,425,75,1
1416,2,Carpentry,Carpentry Co,394,363,61,0
1416,3,Concrete,Concrete Co,532,523,91,0
1416,3,HVAC,HVAC Co,532,569,70,0
1416,4,Electrical,Electrical Co,394,370,84,0
1416,4,Concrete,Concrete Co,394,407,54,0
1416,5,Electrical,Electrical Co,453,468,75,0
1416,5,Concrete,Concrete Co,453,412,106,0
1417,1,Steel Erection,Steel Erection Co,244,230,88,0
1417,1,Excavation,Excavation Co,244,258,88,0
1417,2,Steel Erection,Steel Erection Co,488,464,104,0
1417,2,Electrical,Electrical Co,488,496,90,1
1417,3,Electrical,Electrical Co,659,645,57,0
1417,3,HVAC,HVAC Co,659,716,78,0
1417,4,Plumbing,Plumbing Co,488,444,63,0
1417,4,Excavation,Excavation Co,488,449,50,0
1417,5,Carpentry,Carpentry Co,561,576,71,0
1417,5,Electrical,Electrical Co,561,578,79,0
1418,1,Finishes,Finishes Co,397,426,85,0
1418,1,Electrical,Electrical Co,397,434,69,0
1418,2,Steel Erection,Steel Erection Co,794,862,108,0
1418,2,Carpentry,Carpentry Co,794,767,55,0
1418,3,HVAC,HVAC Co,1073,1127,92,0
1418,3,Finishes,Finishes Co,1073,1009,100,0
1418,4,Excavation,Excavation Co,794,746,54,0
1418,4,Finishes,Finishes Co,794,828,108,0
1418,5,Finishes,Finishes Co,914,848,70,1
1418,5,Steel Erection,Steel Erection Co,914,910,68,1
1419,1,Steel Erection,Steel Erection Co,327,296,85,0
1419,1,Concrete,Concrete Co,327,327,74,0
1419,2,HVAC,HVAC Co,654,604,83,0
1419,2,Excavation,Excavation Co,654,597,98,0
1419,3,Excavation,Excavation Co,884,815,51,1
1419,3,Steel Erection,Steel Erection Co,884,950,66,0
1419,4,Steel Erection,Steel Erection Co,654,642,101,1
1419,4,Carpentry,Carpentry Co,654,676,102,2
1419,5,Concrete,Concrete Co,753,779,102,0
1419,5,Electrical,Electrical Co,753,800,90,0
1420,1,Plumbing,Plumbing Co,390,376,60,0
1420,1,Concrete,Concrete Co,390,355,78,1
1420,2,Carpentry,Carpentry Co,781,839,54,0
1420,2,Plumbing,Plumbing Co,781,782,53,0
1420,3,Plumbing,Plumbing Co,1054,1003,102,0
1420,3,Electrical,Electrical Co,1054,1105,92,0
1420,4,HVAC,HVAC Co,781,794,55,0
1420,4,Finishes,Finishes Co,781,807,93,0
1420,5,Electrical,Electrical Co,898,974,84,0
1420,5,Carpentry,Carpentry Co,898,950,64,0
1421,1,Concrete,Concrete Co,441,403,91,0
1421,1,Steel Erection,Steel Erection Co,441,404,66,0
1421,2,Electrical,Electrical Co,883,871,75,1
1421,2,Concrete,Concrete Co,883,894,60,0
1421,3,Steel Erection,Steel Erection Co,1192,1077,103,1
1421,3,Excavation,Excavation Co,1192,1183,64,0
1421,4,Plumbing,Plumbing Co,883,832,101,0
1421,4,Excavation,Excavation Co,883,831,71,1
1421,5,Excavation,Excavation Co,1015,1116,53,0
1421,5,Plumbing,Plumbing Co,1015,1016,98,0
1422,1,Excavation,Excavation Co,466,473,106,0
1422,1,Plumbing,Plumbing Co,466,510,99,0
1422,2,Steel Erection,Steel Erection Co,933,881,87,0
1422,2,Plumbing,Plumbing Co,933,909,103,2
1422,3,Steel Erection,Steel Erection Co,1259,1287,59,0
1422,3,Finishes,Finishes Co,1259,1197,75,0
1422,4,HVAC,HVAC Co,933,902,57,0
1422,4,Concrete,Concrete Co,933,904,62,0
1422,5,Plumbing,Plumbing Co,1073,1117,90,0
1422,5,Steel Erection,Steel Erection Co,1073,1091,89,0
1423,1,Carpentry,Carpentry Co,82,74,107,0
1423,1,Excavation,Excavation Co,82,87,50,2
1423,2,Carpentry,Carpentry Co,165,156,51,1
1423,2,Concrete,Concrete Co,165,152,55,1
1423,3,Concrete,Concrete Co,223,241,69,0
1423,3,Plumbing,Plumbing Co,223,225,59,0
1423,4,Electrical,Electrical Co,165,149,58,1
1423,4,Carpentry,Carpentry Co,165,165,68,0
1423,5,Excavation,Excavation Co,190,204,102,0
1423,5,Concrete,Concrete Co,190,200,57,0
1424,1,Plumbing,Plumbing Co,330,348,75,0
1424,1,Carpentry,Carpentry Co,330,323,105,0
1424,2,Carpentry,Carpentry Co,660,669,68,0
1424,2,Electrical,Electrical Co,660,636,102,0
1424,3,Excavation,Excavation Co,891,907,70,0
1424,3,HVAC,HVAC Co,891,978,60,1
1424,4,Electrical,Electrical Co,660,703,91,0
1424,4,Carpentry,Carpentry Co,660,676,68,1
1424,5,Carpentry,Carpentry Co,759,816,71,0
1424,5,Electrical,Electrical Co,759,737,62,1
1425,1,HVAC,HVAC Co,133,135,96,1
1425,1,Plumbing,Plumbing Co,133,132,76,0
1425,2,Plumbing,Plumbing Co,267,278,109,0
1425,2,Carpentry,Carpentry Co,267,284,105,2
1425,3,Concrete,Concrete Co,360,333,58,0
1425,3,Steel Erection,Steel Erection Co,360,339,106,0
1425,4,HVAC,HVAC Co,267,283,87,0
1425,4,Concrete,Concrete Co,267,282,107,0
1425,5,Steel Erection,Steel Erection Co,307,316,98,0
1425,5,Carpentry,Carpentry Co,307,281,97,0
1426,1,Electrical,Electrical Co,335,315,95,0
1426,1,Steel Erection,Steel Erection Co,335,330,93,0
1426,2,Finishes,Finishes Co,671,694,51,0
1426,2,Carpentry,Carpentry Co,671,692,61,1
1426,3,Finishes,Finishes Co,906,847,104,0
1426,3,Steel Erection,Steel Erection Co,906,842,86,0
1426,4,Finishes,Finishes Co,671,737,87,0
1426,4,Excavation,Excavation Co,671,639,61,1
1426,5,Plumbing,Plumbing Co,772,748,68,0
1426,5,Concrete,Concrete Co,772,726,50,0
1427,1,Excavation,Excavation Co,190,189,79,0
