project_id,phase_id,phase_name,planned_start,planned_end,actual_start,actual_end,planned_cost,actual_cost,planned_hours,actual_hours,weather_delay_days
1366,4,Enclosure,2018-02-15,2018-05-21,2018-02-15,2018-06-01 00:00:00,829109,861614,921,964,1
1366,5,Interiors,2018-05-22,2018-07-21,2018-05-22,2018-07-26 00:00:00,921233,938650,1059,1005,0
1367,1,Site Prep,2017-05-10,2017-07-02,2017-05-10,2017-07-08 00:00:00,1479315,1581527,1479,1419,5
1367,2,Foundation,2017-07-03,2017-08-23,2017-07-03,2017-09-03 00:00:00,3254493,3359165,2958,3080,3
1367,3,Structural,2017-08-24,2017-10-26,2017-08-24,2017-10-24 00:00:00,4142082,4445008,3994,4220,4
1367,4,Enclosure,2017-10-27,2017-12-08,2017-10-27,2017-12-15 00:00:00,2662767,2841084,2958,3094,1
1367,5,Interiors,2017-12-09,2018-02-12,2017-12-09,2018-02-11 00:00:00,2958630,3006960,3402,3566,0
1368,1,Site Prep,2006-11-15,2007-02-21,2006-11-15,2007-03-06 00:00:00,505498,509981,505,511,3
1368,2,Foundation,2007-02-22,2007-06-13,2007-02-22,2007-06-23 00:00:00,1112096,1123831,1010,1042,0
1368,3,Structural,2007-06-14,2007-10-16,2007-06-14,2007-10-26 00:00:00,1415396,1494287,1364,1398,0
1368,4,Enclosure,2007-10-17,2008-02-07,2007-10-17,2008-02-19 00:00:00,909897,940462,1010,1048,6
1368,5,Interiors,2008-02-08,2008-06-29,2008-02-08,2008-06-24 00:00:00,1010997,1064350,1162,1212,0
1369,1,Site Prep,2003-12-16,2004-02-28,2003-12-16,2004-03-05 00:00:00,611995,611940,611,612,6
1369,2,Foundation,2004-02-29,2004-05-03,2004-02-29,2004-05-04 00:00:00,1346389,1367042,1223,1227,1
1369,3,Structural,2004-05-04,2004-07-15,2004-05-04,2004-07-14 00:00:00,1713587,1745176,1652,1634,3
1369,4,Enclosure,2004-07-16,2004-09-23,2004-07-16,2004-10-03 00:00:00,1101591,1064304,1223,1175,3
1369,5,Interiors,2004-09-24,2004-12-24,2004-09-24,2004-12-28 00:00:00,1223990,1302819,1407,1469,2
1370,1,Site Prep,2003-07-06,2003-08-24,2003-07-06,2003-08-26 00:00:00,1131585,1155953,1131,1117,1
1370,2,Foundation,2003-08-25,2003-10-23,2003-08-25,2003-10-24 00:00:00,2489487,2544273,2263,2471,0
1370,3,Structural,2003-10-24,2003-12-06,2003-10-24,2003-12-06 00:00:00,3168439,3175967,3055,2994,0
1370,4,Enclosure,2003-12-07,2004-02-03,2003-12-07,2004-02-17 00:00:00,2036853,2085253,2263,2319,2
1370,5,Interiors,2004-02-04,2004-03-27,2004-02-04,2004-03-28 00:00:00,2263170,2470770,2602,2709,5
1371,1,Site Prep,2003-09-12,2003-12-19,2003-09-12,2003-12-26 00:00:00,1068266,1128112,1068,1081,0
1371,2,Foundation,2003-12-20,2004-04-08,2003-12-20,2004-04-12 00:00:00,2350186,2376988,2136,2141,1
1371,3,Structural,2004-04-09,2004-07-02,2004-04-09,2004-07-03 00:00:00,2991146,3021880,2884,2989,2
1371,4,Enclosure,2004-07-03,2004-09-23,2004-07-03,2004-09-24 00:00:00,1922880,1959951,2136,2266,0
1371,5,Interiors,2004-09-24,2005-02-04,2004-09-24,2005-02-18 00:00:00,2136533,2290747,2457,2631,0
1372,1,Site Prep,2019-08-23,2019-11-14,2019-08-23,2019-11-25 00:00:00,382848,376575,382,399,0
1372,2,Foundation,2019-11-15,2020-03-06,2019-11-15,2020-03-12 00:00:00,842265,853021,765,775,1
1372,3,Structural,2020-03-07,2020-06-15,2020-03-07,2020-06-29 00:00:00,1071974,1137652,1033,1009,3
1372,4,Enclosure,2020-06-16,2020-09-27,2020-06-16,2020-09-29 00:00:00,689126,693386,765,791,3
1372,5,Interiors,2020-09-28,2020-12-13,2020-09-28,2020-12-12 00:00:00,765696,760752,880,879,1
1373,1,Site Prep,2021-08-17,2021-10-17,2021-08-17,2021-10-25 00:00:00,1248576,1240662,1248,1278,0
1373,2,Foundation,2021-10-18,2022-01-02,2021-10-18,2021-12-29 00:00:00,2746868,2883931,2497,2526,0
1373,3,Structural,2022-01-03,2022-02-21,2022-01-03,2022-02-27 00:00:00,3496013,3632999,3371,3292,0
1373,4,Enclosure,2022-02-22,2022-04-25,2022-02-22,2022-04-26 00:00:00,2247437,2431399,2497,2453,0
1373,5,Interiors,2022-04-26,2022-06-29,2022-04-26,2022-07-13 00:00:00,2497152,2493702,2871,2860,2
1374,1,Site Prep,1998-10-09,1999-02-21,1998-10-09,1999-03-04 00:00:00,1416912,1456523,1416,1489,0
1374,2,Foundation,1999-02-22,1999-05-21,1999-02-22,1999-05-20 00:00:00,3117207,3135935,2833,3005,3
1374,3,Structural,1999-05-22,1999-09-29,1999-05-22,1999-09-25 00:00:00,3967355,4071097,3825,3787,0
1374,4,Enclosure,1999-09-30,1999-12-28,1999-09-30,1999-12-27 00:00:00,2550442,2531976,2833,2938,0
1374,5,Interiors,1999-12-29,2000-03-23,1999-12-29,2000-03-26 00:00:00,2833825,2934882,3258,3242,0
1375,1,Site Prep,2002-12-23,2003-02-05,2002-12-23,2003-02-19 00:00:00,967507,1018858,967,1001,5
1375,2,Foundation,2003-02-06,2003-03-18,2003-02-06,2003-03-24 00:00:00,2128515,2195339,1935,1963,1
1375,3,Structural,2003-03-19,2003-05-13,2003-03-19,2003-05-26 00:00:00,2709019,2760351,2612,2844,2
1375,4,Enclosure,2003-05-14,2003-07-18,2003-05-14,2003-07-28 00:00:00,1741512,1732442,1935,2074,0
1375,5,Interiors,2003-07-19,2003-09-02,2003-07-19,2003-09-05 00:00:00,1935014,1990528,2225,2242,1
1376,1,Site Prep,2020-07-30,2020-11-22,2020-07-30,2020-11-21 00:00:00,898396,961649,898,940,0
1376,2,Foundation,2020-11-23,2021-02-12,2020-11-23,2021-02-26 00:00:00,1976472,1986823,1796,1748,0
1376,3,Structural,2021-02-13,2021-05-13,2021-02-13,2021-05-27 00:00:00,2515510,2703272,2425,2414,0
1376,4,Enclosure,2021-05-14,2021-08-13,2021-05-14,2021-08-10 00:00:00,1617113,1660583,1796,1837,0
1376,5,Interiors,2021-08-14,2021-10-25,2021-08-14,2021-10-25 00:00:00,1796793,1860400,2066,2075,3
1377,1,Site Prep,2000-09-20,2000-11-09,2000-09-20,2000-11-20 00:00:00,1237369,1326356,1237,1308,1
1377,2,Foundation,2000-11-10,2000-12-26,2000-11-10,2001-01-07 00:00:00,2722212,2849971,2474,2396,4
1377,3,Structural,2000-12-27,2001-03-05,2000-12-27,2001-03-01 00:00:00,3464634,3581428,3340,3452,0
1377,4,Enclosure,2001-03-06,2001-05-09,2001-03-06,2001-05-20 00:00:00,2227264,2294489,2474,2542,4
1377,5,Interiors,2001-05-10,2001-07-15,2001-05-10,2001-07-19 00:00:00,2474738,2573674,2845,2855,1
1378,1,Site Prep,1998-12-01,1999-01-30,1998-12-01,1999-02-03 00:00:00,986693,1048822,986,1015,1
1378,2,Foundation,1999-01-31,1999-04-01,1999-01-31,1999-04-10 00:00:00,2170724,2246757,1973,2099,0
1378,3,Structural,1999-04-02,1999-05-19,1999-04-02,1999-05-18 00:00:00,2762740,3022780,2664,2770,3
1378,4,Enclosure,1999-05-20,1999-07-02,1999-05-20,1999-07-13 00:00:00,1776047,1809884,1973,1996,0
1378,5,Interiors,1999-07-03,1999-09-04,1999-07-03,1999-09-04 00:00:00,1973386,2065767,2269,2221,2
1379,1,Site Prep,2011-05-06,2011-08-29,2011-05-06,2011-09-06 00:00:00,368861,357705,368,374,0
1379,2,Foundation,2011-08-30,2011-12-22,2011-08-30,2011-12-21 00:00:00,811496,829843,737,741,0
1379,3,Structural,2011-12-23,2012-05-02,2011-12-23,2012-05-04 00:00:00,1032813,1024191,995,1009,2
1379,4,Enclosure,2012-05-03,2012-08-17,2012-05-03,2012-08-24 00:00:00,663951,718703,737,760,4
1379,5,Interiors,2012-08-18,2012-12-16,2012-08-18,2012-12-19 00:00:00,737723,724628,848,843,4
1380,1,Site Prep,2000-08-05,2000-10-07,2000-08-05,2000-10-16 00:00:00,661659,677584,661,689,0
1380,2,Foundation,2000-10-08,2000-11-19,2000-10-08,2000-11-30 00:00:00,1455650,1498666,1323,1388,3
1380,3,Structural,2000-11-20,2001-01-03,2000-11-20,2001-01-07 00:00:00,1852646,2020482,1786,1786,0
1380,4,Enclosure,2001-01-04,2001-02-18,2001-01-04,2001-02-14 00:00:00,1190987,1299744,1323,1410,5
1380,5,Interiors,2001-02-19,2001-04-15,2001-02-19,2001-04-25 00:00:00,1323319,1368781,1521,1439,3
1381,1,Site Prep,2000-10-12,2001-01-10,2000-10-12,2001-01-13 00:00:00,651464,673504,651,665,0
1381,2,Foundation,2001-01-11,2001-05-04,2001-01-11,2001-05-07 00:00:00,1433221,1407744,1302,1257,2
1381,3,Structural,2001-05-05,2001-09-13,2001-05-05,2001-09-16 00:00:00,1824100,1882271,1758,1831,3
1381,4,Enclosure,2001-09-14,2002-01-18,2001-09-14,2002-01-25 00:00:00,1172635,1185701,1302,1386,0
1381,5,Interiors,2002-01-19,2002-05-13,2002-01-19,2002-05-21 00:00:00,1302928,1371106,1498,1504,0
1382,1,Site Prep,2020-09-10,2020-12-28,2020-09-10,2021-01-01 00:00:00,891762,905511,891,874,3
1382,2,Foundation,2020-12-29,2021-04-26,2020-12-29,2021-05-09 00:00:00,1961877,1983835,1783,1858,2
1382,3,Structural,2021-04-27,2021-08-23,2021-04-27,2021-09-06 00:00:00,2496935,2572347,2407,2413,2
1382,4,Enclosure,2021-08-24,2022-01-07,2021-08-24,2022-01-20 00:00:00,1605172,1645163,1783,1793,0
1382,5,Interiors,2022-01-08,2022-05-25,2022-01-08,2022-06-02 00:00:00,1783525,1799421,2051,2045,5
1383,1,Site Prep,2020-02-16,2020-04-20,2020-02-16,2020-04-29 00:00:00,949735,954980,949,976,1
1383,2,Foundation,2020-04-21,2020-07-18,2020-04-21,2020-07-24 00:00:00,2089417,2058181,1899,1957,2
1383,3,Structural,2020-07-19,2020-09-17,2020-07-19,2020-09-17 00:00:00,2659258,2835870,2564,2729,0
1383,4,Enclosure,2020-09-18,2020-12-14,2020-09-18,2020-12-28 00:00:00,1709523,1743320,1899,1924,2
1383,5,Interiors,2020-12-15,2021-02-18,2020-12-15,2021-02-20 00:00:00,1899470,1983071,2184,2143,3
1384,1,Site Prep,2011-05-10,2011-08-18,2011-05-10,2011-08-19 00:00:00,258639,273910,258,266,0
1384,2,Foundation,2011-08-19,2011-12-10,2011-08-19,2011-12-22 00:00:00,569006,549720,517,527,0
1384,3,Structural,2011-12-11,2012-04-03,2011-12-11,2012-04-02 00:00:00,724190,737888,698,721,4
1384,4,Enclosure,2012-04-04,2012-07-26,2012-04-04,2012-08-05 00:00:00,465550,474872,517,527,3
1384,5,Interiors,2012-07-27,2012-11-24,2012-07-27,2012-11-23 00:00:00,517278,553098,594,599,4
1385,1,Site Prep,2002-03-10,2002-05-09,2002-03-10,2002-05-16 00:00:00,194158,194180,194,198,0
1385,2,Foundation,2002-05-10,2002-07-10,2002-05-10,2002-07-19 00:00:00,427148,451035,388,400,0
1385,3,Structural,2002-07-11,2002-09-03,2002-07-11,2002-09-16 00:00:00,543642,534978,524,552,3
1385,4,Enclosure,2002-09-04,2002-11-01,2002-09-04,2002-10-30 00:00:00,349484,356935,388,376,1
1385,5,Interiors,2002-11-02,2002-12-18,2002-11-02,2002-12-15 00:00:00,388316,398172,446,446,2
1386,1,Site Prep,2014-05-17,2014-07-11,2014-05-17,2014-07-15 00:00:00,479099,487903,479,478,3
1386,2,Foundation,2014-07-12,2014-09-17,2014-07-12,2014-09-22 00:00:00,1054019,1087090,958,981,2
1386,3,Structural,2014-09-18,2014-11-23,2014-09-18,2014-11-20 00:00:00,1341479,1366839,1293,1214,1
1386,4,Enclosure,2014-11-24,2015-01-26,2014-11-24,2015-02-04 00:00:00,862379,900217,958,949,2
1386,5,Interiors,2015-01-27,2015-03-12,2015-01-27,2015-03-10 00:00:00,958199,992281,1101,1094,2
1387,1,Site Prep,1999-12-07,2000-03-11,1999-12-07,2000-03-06 00:00:00,477199,502876,477,479,0
1387,2,Foundation,2000-03-12,2000-07-09,2000-03-12,2000-07-09 00:00:00,1049837,1073288,954,975,3
1387,3,Structural,2000-07-10,2000-09-26,2000-07-10,2000-10-05 00:00:00,1336157,1414726,1288,1331,1
1387,4,Enclosure,2000-09-27,2001-01-09,2000-09-27,2001-01-14 00:00:00,858958,861561,954,1026,0
1387,5,Interiors,2001-01-10,2001-05-07,2001-01-10,2001-05-07 00:00:00,954398,976062,1097,1130,1
1388,1,Site Prep,1997-09-14,1997-10-30,1997-09-14,1997-10-29 00:00:00,737237,705761,737,735,3
1388,2,Foundation,1997-10-31,1997-12-28,1997-10-31,1998-01-05 00:00:00,1621921,1629284,1474,1525,0
1388,3,Structural,1997-12-29,1998-02-26,1997-12-29,1998-03-08 00:00:00,2064264,2211802,1990,2005,2
1388,4,Enclosure,1998-02-27,1998-04-17,1998-02-27,1998-04-12 00:00:00,1327026,1441211,1474,1555,1
1388,5,Interiors,1998-04-18,1998-06-16,1998-04-18,1998-06-24 00:00:00,1474474,1490722,1695,1761,3
1389,1,Site Prep,2012-01-16,2012-03-30,2012-01-16,2012-04-05 00:00:00,189559,207119,189,195,5
1389,2,Foundation,2012-03-31,2012-06-17,2012-03-31,2012-06-26 00:00:00,417030,436449,379,396,2
1389,3,Structural,2012-06-18,2012-08-16,2012-06-18,2012-08-12 00:00:00,530766,527170,511,534,4
1389,4,Enclosure,2012-08-17,2012-10-06,2012-08-17,2012-10-01 00:00:00,341207,345308,379,379,4
1389,5,Interiors,2012-10-07,2012-12-12,2012-10-07,2012-12-23 00:00:00,379119,389431,435,463,1
1390,1,Site Prep,2001-07-07,2001-09-26,2001-07-07,2001-10-09 00:00:00,1169281,1224887,1169,1192,2
1390,2,Foundation,2001-09-27,2002-01-05,2001-09-27,2002-01-05 00:00:00,2572419,2660297,2338,2360,0
1390,3,Structural,2002-01-06,2002-04-18,2002-01-06,2002-04-23 00:00:00,3273988,3327283,3157,3078,4
1390,4,Enclosure,2002-04-19,2002-07-02,2002-04-19,2002-07-02 00:00:00,2104706,2156605,2338,2478,3
1390,5,Interiors,2002-07-03,2002-10-04,2002-07-03,2002-10-14 00:00:00,2338563,2366724,2689,2738,2
1391,1,Site Prep,2013-03-22,2013-06-04,2013-03-22,2013-06-03 00:00:00,1068899,1114887,1068,1048,3
1391,2,Foundation,2013-06-05,2013-08-26,2013-06-05,2013-08-29 00:00:00,2351579,2447356,2137,2125,3
1391,3,Structural,2013-08-27,2013-11-16,2013-08-27,2013-11-17 00:00:00,2992919,3091235,2886,3008,2
1391,4,Enclosure,2013-11-17,2014-03-05,2013-11-17,2014-03-19 00:00:00,1924019,1984294,2137,2233,0
1391,5,Interiors,2014-03-06,2014-06-16,2014-03-06,2014-06-16 00:00:00,2137799,2168810,2458,2409,3
1392,1,Site Prep,2021-05-13,2021-08-13,2021-05-13,2021-08-12 00:00:00,480015,486283,480,501,5
1392,2,Foundation,2021-08-14,2021-11-15,2021-08-14,2021-11-13 00:00:00,1056034,1116696,960,976,0
1392,3,Structural,2021-11-16,2022-02-11,2021-11-16,2022-02-16 00:00:00,1344043,1317020,1296,1349,1
1392,4,Enclosure,2022-02-12,2022-06-24,2022-02-12,2022-06-19 00:00:00,864028,897468,960,937,2
1392,5,Interiors,2022-06-25,2022-10-06,2022-06-25,2022-10-09 00:00:00,960031,944044,1104,1150,2
1393,1,Site Prep,2000-08-06,2000-11-08,2000-08-06,2000-11-20 00:00:00,198674,210840,198,204,2
1393,2,Foundation,2000-11-09,2001-03-28,2000-11-09,2001-03-23 00:00:00,437084,461905,397,413,3
1393,3,Structural,2001-03-29,2001-08-08,2001-03-29,2001-08-09 00:00:00,556289,558126,536,570,3
1393,4,Enclosure,2001-08-09,2001-12-03,2001-08-09,2001-12-15 00:00:00,357614,382382,397,414,0
1393,5,Interiors,2001-12-04,2002-04-01,2001-12-04,2002-04-03 00:00:00,397349,393642,456,460,0
1394,1,Site Prep,2016-11-07,2017-01-12,2016-11-07,2017-01-18 00:00:00,1456831,1400403,1456,1531,0
1394,2,Foundation,2017-01-13,2017-03-06,2017-01-13,2017-03-14 00:00:00,3205028,3266969,2913,3041,6
1394,3,Structural,2017-03-07,2017-04-19,2017-03-07,2017-04-20 00:00:00,4079127,4311921,3933,3886,3
1394,4,Enclosure,2017-04-20,2017-06-17,2017-04-20,2017-06-15 00:00:00,2622295,2637963,2913,3013,4
1394,5,Interiors,2017-06-18,2017-08-04,2017-06-18,2017-08-05 00:00:00,2913662,2762843,3350,3451,0
1395,1,Site Prep,1997-12-03,1998-01-08,1997-12-03,1998-01-03 00:00:00,572427,588433,572,577,1
1395,2,Foundation,1998-01-09,1998-02-24,1998-01-09,1998-03-04 00:00:00,1259339,1305546,1144,1164,0
1395,3,Structural,1998-02-25,1998-04-25,1998-02-25,1998-05-07 00:00:00,1602796,1653922,1545,1629,0
1395,4,Enclosure,1998-04-26,1998-06-03,1998-04-26,1998-06-07 00:00:00,1030368,1033195,1144,1145,0
1395,5,Interiors,1998-06-04,1998-07-11,1998-06-04,1998-07-19 00:00:00,1144854,1214382,1316,1350,1
1396,1,Site Prep,2006-09-12,2006-12-19,2006-09-12,2006-12-29 00:00:00,1087388,1132119,1087,1116,0
1396,2,Foundation,2006-12-20,2007-03-09,2006-12-20,2007-03-21 00:00:00,2392254,2404066,2174,2206,4
1396,3,Structural,2007-03-10,2007-06-27,2007-03-10,2007-07-04 00:00:00,3044686,3119498,2935,3204,5
1396,4,Enclosure,2007-06-28,2007-09-15,2007-06-28,2007-09-24 00:00:00,1957298,2084749,2174,2250,1
1396,5,Interiors,2007-09-16,2007-11-27,2007-09-16,2007-12-06 00:00:00,2174776,2284788,2500,2507,3
1397,1,Site Prep,2013-06-20,2013-09-09,2013-06-20,2013-09-04 00:00:00,791828,845107,791,810,2
1397,2,Foundation,2013-09-10,2013-11-25,2013-09-10,2013-11-20 00:00:00,1742022,1810787,1583,1677,4
1397,3,Structural,2013-11-26,2014-02-13,2013-11-26,2014-02-24 00:00:00,2217120,2299189,2137,2291,0
1397,4,Enclosure,2014-02-14,2014-05-01,2014-02-14,2014-05-03 00:00:00,1425291,1509464,1583,1673,1
1397,5,Interiors,2014-05-02,2014-07-28,2014-05-02,2014-07-28 00:00:00,1583657,1693577,1821,1940,0
1398,1,Site Prep,2023-10-11,2024-01-04,2023-10-11,2024-01-01 00:00:00,1193409,1269139,1193,1212,2
1398,2,Foundation,2024-01-05,2024-04-06,2024-01-05,2024-04-04 00:00:00,2625501,2726675,2386,2464,1
1398,3,Structural,2024-04-07,2024-07-01,2024-04-07,2024-06-29 00:00:00,3341547,3451463,3222,3187,0
1398,4,Enclosure,2024-07-02,2024-09-09,2024-07-02,2024-09-09 00:00:00,2148137,2220741,2386,2414,3
1398,5,Interiors,2024-09-10,2024-12-30,2024-09-10,2025-01-10 00:00:00,2386819,2508537,2744,2914,2
1399,1,Site Prep,2001-07-15,2001-09-10,2001-07-15,2001-09-14 00:00:00,176701,195978,176,173,0
1399,2,Foundation,2001-09-11,2001-11-15,2001-09-11,2001-11-14 00:00:00,388742,411471,353,356,1
1399,3,Structural,2001-11-16,2001-12-31,2001-11-16,2002-01-09 00:00:00,494762,512095,477,491,2
1399,4,Enclosure,2002-01-01,2002-02-20,2002-01-01,2002-02-25 00:00:00,318061,353738,353,361,2
1399,5,Interiors,2002-02-21,2002-04-26,2002-02-21,2002-04-22 00:00:00,353402,375553,406,410,0
1400,1,Site Prep,2012-01-19,2012-06-08,2012-01-19,2012-06-19 00:00:00,1185580,1251855,1185,1196,0
1400,2,Foundation,2012-06-09,2012-11-09,2012-06-09,2012-11-09 00:00:00,2608277,2769490,2371,2523,0
1400,3,Structural,2012-11-10,2013-03-14,2012-11-10,2013-03-23 00:00:00,3319626,3400131,3201,3225,0
1400,4,Enclosure,2013-03-15,2013-07-25,2013-03-15,2013-08-05 00:00:00,2134045,2218018,2371,2490,3
1400,5,Interiors,2013-07-26,2013-11-29,2013-07-26,2013-11-30 00:00:00,2371161,2417518,2726,2844,1
1401,1,Site Prep,2021-05-08,2021-09-19,2021-05-08,2021-09-24 00:00:00,1044860,1080281,1044,1067,0
1401,2,Foundation,2021-09-20,2022-01-18,2021-09-20,2022-01-18 00:00:00,2298692,2390545,2089,2002,3
1401,3,Structural,2022-01-19,2022-05-03,2022-01-19,2022-05-12 00:00:00,2925608,3015140,2821,2874,0
1401,4,Enclosure,2022-05-04,2022-09-08,2022-05-04,2022-09-18 00:00:00,1880748,2021368,2089,2100,5
1401,5,Interiors,2022-09-09,2023-01-19,2022-09-09,2023-01-25 00:00:00,2089720,2121930,2403,2382,2
1402,1,Site Prep,2004-03-04,2004-05-13,2004-03-04,2004-05-13 00:00:00,1254199,1323205,1254,1302,0
1402,2,Foundation,2004-05-14,2004-07-12,2004-05-14,2004-07-14 00:00:00,2759239,2799212,2508,2530,2
1402,3,Structural,2004-07-13,2004-09-06,2004-07-13,2004-09-14 00:00:00,3511758,3598496,3386,3450,1
1402,4,Enclosure,2004-09-07,2004-11-08,2004-09-07,2004-11-17 00:00:00,2257559,2298225,2508,2636,0
1402,5,Interiors,2004-11-09,2005-01-06,2004-11-09,2005-01-01 00:00:00,2508399,2586314,2884,2943,0
1403,1,Site Prep,2003-04-18,2003-07-10,2003-04-18,2003-07-19 00:00:00,1429844,1558642,1429,1400,0
1403,2,Foundation,2003-07-11,2003-09-12,2003-07-11,2003-09-19 00:00:00,3145658,3322631,2859,2893,2
1403,3,Structural,2003-09-13,2003-11-12,2003-09-13,2003-11-12 00:00:00,4003565,4419416,3860,3972,0
1403,4,Enclosure,2003-11-13,2004-02-10,2003-11-13,2004-02-08 00:00:00,2573720,2648965,2859,2992,6
1403,5,Interiors,2004-02-11,2004-05-01,2004-02-11,2004-05-05 00:00:00,2859689,2934996,3288,3321,3
1404,1,Site Prep,2004-06-02,2004-09-08,2004-06-02,2004-09-11 00:00:00,1024131,1038327,1024,1061,0
1404,2,Foundation,2004-09-09,2005-01-31,2004-09-09,2005-01-29 00:00:00,2253089,2324850,2048,2089,2
1404,3,Structural,2005-02-01,2005-06-23,2005-02-01,2005-06-30 00:00:00,2867567,2793974,2765,2764,0
1404,4,Enclosure,2005-06-24,2005-11-12,2005-06-24,2005-11-09 00:00:00,1843436,1864923,2048,2065,2
1404,5,Interiors,2005-11-13,2006-03-30,2005-11-13,2006-04-11 00:00:00,2048262,2145149,2355,2250,2
1405,1,Site Prep,2002-08-03,2002-12-15,2002-08-03,2002-12-25 00:00:00,172971,187032,172,173,1
1405,2,Foundation,2002-12-16,2003-03-23,2002-12-16,2003-03-22 00:00:00,380537,390567,345,340,0
1405,3,Structural,2003-03-24,2003-06-23,2003-03-24,2003-07-06 00:00:00,484321,506848,467,483,0
1405,4,Enclosure,2003-06-24,2003-10-11,2003-06-24,2003-10-13 00:00:00,311349,324424,345,352,4
1405,5,Interiors,2003-10-12,2004-02-17,2003-10-12,2004-02-21 00:00:00,345943,369735,397,405,2
1406,1,Site Prep,2002-12-09,2003-03-27,2002-12-09,2003-03-22 00:00:00,415645,411677,415,414,0
1406,2,Foundation,2003-03-28,2003-08-09,2003-03-28,2003-08-22 00:00:00,914419,948816,831,880,3
1406,3,Structural,2003-08-10,2003-11-20,2003-08-10,2003-11-27 00:00:00,1163807,1146448,1122,1133,1
1406,4,Enclosure,2003-11-21,2004-03-20,2003-11-21,2004-03-16 00:00:00,748161,773073,831,816,2
1406,5,Interiors,2004-03-21,2004-07-13,2004-03-21,2004-07-11 00:00:00,831290,843458,955,963,1
1407,1,Site Prep,2018-11-21,2019-02-15,2018-11-21,2019-02-27 00:00:00,818008,864707,818,835,0
1407,2,Foundation,2019-02-16,2019-06-11,2019-02-16,2019-06-07 00:00:00,1799617,1929405,1636,1647,1
1407,3,Structural,2019-06-12,2019-09-12,2019-06-12,2019-09-16 00:00:00,2290422,2345387,2208,2234,2
1407,4,Enclosure,2019-09-13,2019-12-04,2019-09-13,2019-12-08 00:00:00,1472414,1528434,1636,1636,0
1407,5,Interiors,2019-12-05,2020-03-21,2019-12-05,2020-03-30 00:00:00,1636016,1654706,1881,1962,2
1408,1,Site Prep,2003-05-30,2003-09-25,2003-05-30,2003-10-04 00:00:00,1222612,1239790,1222,1272,0
1408,2,Foundation,2003-09-26,2003-12-27,2003-09-26,2003-12-29 00:00:00,2689747,2764076,2445,2384,5
1408,3,Structural,2003-12-28,2004-04-12,2003-12-28,2004-04-23 00:00:00,3423315,3469923,3301,3272,4
1408,4,Enclosure,2004-04-13,2004-08-19,2004-04-13,2004-08-25 00:00:00,2200702,2340958,2445,2602,3
1408,5,Interiors,2004-08-20,2005-01-06,2004-08-20,2005-01-09 00:00:00,2445225,2477640,2812,2934,3
1409,1,Site Prep,2018-01-17,2018-04-27,2018-01-17,2018-05-09 00:00:00,1251692,1262702,1251,1275,2
1409,2,Foundation,2018-04-28,2018-08-18,2018-04-28,2018-08-15 00:00:00,2753724,2759780,2503,2541,0
1409,3,Structural,2018-08-19,2018-12-13,2018-08-19,2018-12-18 00:00:00,3504739,3613859,3379,3412,4
1409,4,Enclosure,2018-12-14,2019-03-23,2018-12-14,2019-03-23 00:00:00,2253047,2246102,2503,2657,2
1409,5,Interiors,2019-03-24,2019-07-16,2019-03-24,2019-07-26 00:00:00,2503385,2471516,2878,2859,0
1410,1,Site Prep,2007-03-11,2007-05-17,2007-03-11,2007-05-26 00:00:00,689770,741595,689,658,0
1410,2,Foundation,2007-05-18,2007-07-27,2007-05-18,2007-08-01 00:00:00,1517494,1533526,1379,1410,1
1410,3,Structural,2007-07-28,2007-10-04,2007-07-28,2007-10-02 00:00:00,1931357,1987508,1862,1875,4
1410,4,Enclosure,2007-10-05,2008-01-02,2007-10-05,2008-01-10 00:00:00,1241586,1200188,1379,1417,0
1410,5,Interiors,2008-01-03,2008-04-02,2008-01-03,2008-04-02 00:00:00,1379540,1427077,1586,1604,2
1411,1,Site Prep,2010-12-26,2011-05-08,2010-12-26,2011-05-04 00:00:00,152795,155444,152,145,4
1411,2,Foundation,2011-05-09,2011-10-03,2011-05-09,2011-10-02 00:00:00,336150,374061,305,310,3
1411,3,Structural,2011-10-04,2012-02-27,2011-10-04,2012-02-27 00:00:00,427827,451186,412,422,0
1411,4,Enclosure,2012-02-28,2012-06-11,2012-02-28,2012-06-22 00:00:00,275032,291179,305,307,1
1411,5,Interiors,2012-06-12,2012-10-16,2012-06-12,2012-10-12 00:00:00,305591,302469,351,373,1
1412,1,Site Prep,2021-12-27,2022-02-24,2021-12-27,2022-02-25 00:00:00,238698,238479,238,244,2
1412,2,Foundation,2022-02-25,2022-04-23,2022-02-25,2022-04-18 00:00:00,525135,550833,477,491,0
1412,3,Structural,2022-04-24,2022-06-06,2022-04-24,2022-06-19 00:00:00,668354,683988,644,659,5
1412,4,Enclosure,2022-06-07,2022-08-08,2022-06-07,2022-08-05 00:00:00,429656,444801,477,488,5
1412,5,Interiors,2022-08-09,2022-09-29,2022-08-09,2022-10-02 00:00:00,477396,492151,549,552,3
1413,1,Site Prep,2018-11-19,2019-04-22,2018-11-19,2019-04-24 00:00:00,221663,227468,221,241,1
1413,2,Foundation,2019-04-23,2019-09-02,2019-04-23,2019-08-28 00:00:00,487660,519414,443,439,0
1413,3,Structural,2019-09-03,2020-01-20,2019-09-03,2020-01-16 00:00:00,620658,630389,598,579,1
1413,4,Enclosure,2020-01-21,2020-06-13,2020-01-21,2020-06-16 00:00:00,398994,401257,443,421,3
