project_id,phase_id,supplier,item,qty,planned_cost,actual_cost,delivery_date,delivery_delay_days
1392,4,Cascade Steel,Concrete,44,21037,23462,2022-02-12,0
1392,4,RapidSupply,Concrete,77,24397,23684,2022-02-12,1
1392,5,RapidSupply,Steel,95,11436,15868,2022-06-25,3
1392,5,Cascade Steel,Lumber,86,20255,14749,2022-06-25,1
1393,1,MetroBuild,Steel,25,19329,22433,2000-08-06,3
1393,1,Cascade Steel,Steel,57,20006,11800,2000-08-06,1
1393,2,Cascade Steel,Concrete,41,9624,18292,2000-11-09,4
1393,2,MetroBuild,Concrete,96,13050,9716,2000-11-09,0
1393,3,Cascade Steel,Steel,76,8120,17161,2001-03-29,5
1393,3,RapidSupply,Concrete,44,23063,22401,2001-03-29,4
1393,4,MetroBuild,Lumber,65,19548,26069,2001-08-09,0
1393,4,MetroBuild,Concrete,95,11588,11798,2001-08-09,3
1393,5,RapidSupply,Steel,67,24742,25756,2001-12-04,1
1393,5,NorthStar Materials,Concrete,88,15934,19771,2001-12-04,3
1394,1,Cascade Steel,Lumber,80,9165,11715,2016-11-07,3
1394,1,Cascade Steel,Lumber,53,15657,27878,2016-11-07,0
1394,2,RapidSupply,Steel,55,17098,25062,2017-01-13,4
1394,2,RapidSupply,Concrete,78,10474,25012,2017-01-13,5
1394,3,NorthStar Materials,Lumber,35,12797,23537,2017-03-07,1
1394,3,MetroBuild,Concrete,47,15895,17478,2017-03-07,4
1394,4,NorthStar Materials,Lumber,27,21570,20159,2017-04-20,5
1394,4,Cascade Steel,Lumber,24,21747,15774,2017-04-20,5
1394,5,Cascade Steel,Concrete,63,9910,9665,2017-06-18,0
1394,5,MetroBuild,Lumber,26,17435,17863,2017-06-18,4
1395,1,NorthStar Materials,Lumber,33,10153,23312,1997-12-03,4
1395,1,Cascade Steel,Concrete,62,13512,23674,1997-12-03,1
1395,2,NorthStar Materials,Lumber,28,11055,15214,1998-01-09,3
1395,2,MetroBuild,Concrete,68,13479,24870,1998-01-09,2
1395,3,MetroBuild,Lumber,50,19118,25151,1998-02-25,1
1395,3,NorthStar Materials,Lumber,44,14509,11574,1998-02-25,5
1395,4,NorthStar Materials,Steel,37,20971,15994,1998-04-26,4
1395,4,RapidSupply,Lumber,86,24472,13717,1998-04-26,4
1395,5,MetroBuild,Lumber,26,13696,11934,1998-06-04,3
1395,5,RapidSupply,Concrete,52,11938,27455,1998-06-04,0
1396,1,Cascade Steel,Concrete,83,19065,17720,2006-09-12,5
1396,1,RapidSupply,Steel,31,14336,15282,2006-09-12,1
1396,2,MetroBuild,Concrete,33,8228,21550,2006-12-20,2
1396,2,MetroBuild,Steel,36,12482,27044,2006-12-20,2
1396,3,Cascade Steel,Lumber,64,17545,23047,2007-03-10,2
1396,3,MetroBuild,Concrete,50,24808,18833,2007-03-10,0
1396,4,Cascade Steel,Lumber,98,14683,19124,2007-06-28,0
1396,4,Cascade Steel,Lumber,87,19814,18202,2007-06-28,2
1396,5,RapidSupply,Concrete,44,11511,9387,2007-09-16,5
1396,5,NorthStar Materials,Lumber,22,21404,17787,2007-09-16,3
1397,1,MetroBuild,Lumber,88,16797,9721,2013-06-20,2
1397,1,RapidSupply,Concrete,90,12613,20968,2013-06-20,1
1397,2,RapidSupply,Steel,53,21872,26274,2013-09-10,0
1397,2,MetroBuild,Steel,80,16387,16221,2013-09-10,4
1397,3,RapidSupply,Lumber,72,8601,13106,2013-11-26,1
1397,3,RapidSupply,Steel,25,12588,20413,2013-11-26,0
1397,4,RapidSupply,Lumber,41,9880,18325,2014-02-14,1
1397,4,MetroBuild,Lumber,79,23219,12445,2014-02-14,5
1397,5,Cascade Steel,Concrete,79,21069,12952,2014-05-02,5
1397,5,NorthStar Materials,Lumber,99,18562,21866,2014-05-02,5
1398,1,RapidSupply,Steel,33,9850,11465,2023-10-11,3
1398,1,MetroBuild,Concrete,60,18050,24877,2023-10-11,0
1398,2,RapidSupply,Steel,41,16057,10183,2024-01-05,2
1398,2,RapidSupply,Lumber,96,20396,11846,2024-01-05,4
1398,3,Cascade Steel,Steel,76,15559,15569,2024-04-07,0
1398,3,MetroBuild,Concrete,86,22091,18909,2024-04-07,3
1398,4,Cascade Steel,Steel,22,16336,21168,2024-07-02,4
1398,4,NorthStar Materials,Steel,20,9294,19652,2024-07-02,4
1398,5,MetroBuild,Lumber,41,9407,26208,2024-09-10,2
1398,5,Cascade Steel,Steel,69,23469,24161,2024-09-10,0
1399,1,NorthStar Materials,Concrete,40,21228,15601,2001-07-15,2
1399,1,RapidSupply,Lumber,45,18525,24348,2001-07-15,3
1399,2,RapidSupply,Lumber,47,17646,16318,2001-09-11,4
1399,2,Cascade Steel,Concrete,44,19896,18281,2001-09-11,1
1399,3,RapidSupply,Lumber,31,20939,23713,2001-11-16,4
1399,3,NorthStar Materials,Steel,30,18172,10835,2001-11-16,0
1399,4,NorthStar Materials,Steel,27,12677,21146,2002-01-01,2
1399,4,Cascade Steel,Concrete,76,18325,11722,2002-01-01,5
1399,5,NorthStar Materials,Lumber,85,21471,22815,2002-02-21,3
1399,5,NorthStar Materials,Lumber,80,18942,21324,2002-02-21,0
1400,1,RapidSupply,Steel,81,23505,9225,2012-01-19,2
1400,1,MetroBuild,Concrete,89,14007,20661,2012-01-19,5
1400,2,Cascade Steel,Concrete,28,22621,27932,2012-06-09,4
1400,2,RapidSupply,Steel,34,13562,17609,2012-06-09,3
1400,3,NorthStar Materials,Steel,95,20779,25358,2012-11-10,0
1400,3,MetroBuild,Lumber,33,16806,9243,2012-11-10,0
1400,4,MetroBuild,Concrete,69,21295,17369,2013-03-15,2
1400,4,NorthStar Materials,Steel,62,24006,11640,2013-03-15,1
1400,5,Cascade Steel,Steel,23,13132,9978,2013-07-26,2
1400,5,RapidSupply,Lumber,42,22268,19458,2013-07-26,5
1401,1,Cascade Steel,Steel,85,9282,18704,2021-05-08,4
1401,1,MetroBuild,Steel,54,12904,16951,2021-05-08,5
1401,2,MetroBuild,Concrete,72,23269,21537,2021-09-20,0
1401,2,Cascade Steel,Concrete,25,8672,9119,2021-09-20,4
1401,3,MetroBuild,Steel,91,16586,8636,2022-01-19,4
1401,3,MetroBuild,Steel,69,10495,27073,2022-01-19,4
1401,4,MetroBuild,Concrete,75,12484,21875,2022-05-04,0
1401,4,NorthStar Materials,Lumber,51,14458,19410,2022-05-04,4
1401,5,RapidSupply,Concrete,39,24919,24640,2022-09-09,0
1401,5,Cascade Steel,Concrete,98,8806,18324,2022-09-09,5
1402,1,NorthStar Materials,Steel,61,9843,20999,2004-03-04,2
1402,1,RapidSupply,Lumber,40,16350,12447,2004-03-04,0
1402,2,NorthStar Materials,Steel,97,10754,17282,2004-05-14,3
1402,2,RapidSupply,Concrete,37,18888,14793,2004-05-14,4
1402,3,MetroBuild,Concrete,34,12842,10360,2004-07-13,5
1402,3,RapidSupply,Lumber,23,11571,24303,2004-07-13,5
1402,4,NorthStar Materials,Concrete,83,9056,21447,2004-09-07,2
1402,4,MetroBuild,Lumber,33,20472,20032,2004-09-07,2
1402,5,MetroBuild,Concrete,68,22799,26452,2004-11-09,0
1402,5,Cascade Steel,Lumber,94,10314,26619,2004-11-09,1
1403,1,RapidSupply,Concrete,49,17299,11752,2003-04-18,3
1403,1,NorthStar Materials,Concrete,59,10652,19743,2003-04-18,0
1403,2,MetroBuild,Concrete,72,23692,15410,2003-07-11,2
1403,2,RapidSupply,Lumber,97,24647,24391,2003-07-11,5
1403,3,MetroBuild,Concrete,32,19765,24224,2003-09-13,3
1403,3,RapidSupply,Lumber,77,14723,27728,2003-09-13,2
1403,4,Cascade Steel,Concrete,41,19823,16749,2003-11-13,0
1403,4,MetroBuild,Concrete,84,21313,20263,2003-11-13,1
1403,5,NorthStar Materials,Concrete,97,18235,23183,2004-02-11,4
1403,5,Cascade Steel,Steel,34,12342,11855,2004-02-11,0
1404,1,NorthStar Materials,Lumber,36,18688,14959,2004-06-02,2
1404,1,RapidSupply,Steel,29,9742,21178,2004-06-02,0
1404,2,NorthStar Materials,Lumber,66,24725,27999,2004-09-09,4
1404,2,Cascade Steel,Concrete,81,19591,15342,2004-09-09,1
1404,3,MetroBuild,Concrete,99,21033,16774,2005-02-01,5
1404,3,MetroBuild,Concrete,56,10212,27589,2005-02-01,0
1404,4,Cascade Steel,Lumber,75,8897,27598,2005-06-24,2
1404,4,Cascade Steel,Steel,80,24730,12636,2005-06-24,5
1404,5,RapidSupply,Concrete,21,15670,22616,2005-11-13,4
1404,5,MetroBuild,Lumber,37,12895,20042,2005-11-13,5
1405,1,MetroBuild,Steel,36,14560,9316,2002-08-03,0
1405,1,RapidSupply,Concrete,92,12396,21037,2002-08-03,0
1405,2,RapidSupply,Steel,27,9210,15356,2002-12-16,2
1405,2,RapidSupply,Concrete,80,15893,11494,2002-12-16,2
1405,3,MetroBuild,Steel,82,19878,15224,2003-03-24,3
1405,3,Cascade Steel,Steel,34,21750,15980,2003-03-24,5
1405,4,NorthStar Materials,Concrete,46,21694,22302,2003-06-24,5
1405,4,Cascade Steel,Steel,69,9578,11892,2003-06-24,4
1405,5,NorthStar Materials,Steel,69,12505,12739,2003-10-12,1
1405,5,NorthStar Materials,Lumber,66,16455,12163,2003-10-12,0
1406,1,RapidSupply,Concrete,82,8822,18864,2002-12-09,0
1406,1,MetroBuild,Lumber,92,13824,16812,2002-12-09,3
1406,2,RapidSupply,Steel,57,10223,12742,2003-03-28,0
1406,2,MetroBuild,Lumber,22,15784,24470,2003-03-28,3
1406,3,NorthStar Materials,Steel,96,19958,12421,2003-08-10,2
1406,3,NorthStar Materials,Steel,82,9939,26473,2003-08-10,2
1406,4,NorthStar Materials,Steel,86,23142,10059,2003-11-21,2
1406,4,Cascade Steel,Steel,84,13305,26380,2003-11-21,1
1406,5,Cascade Steel,Lumber,99,11538,25403,2004-03-21,3
1406,5,Cascade Steel,Concrete,48,23102,15743,2004-03-21,4
1407,1,RapidSupply,Steel,27,17999,20902,2018-11-21,2
1407,1,RapidSupply,Lumber,38,23194,9498,2018-11-21,4
1407,2,Cascade Steel,Concrete,76,15765,15193,2019-02-16,2
1407,2,RapidSupply,Steel,49,15946,21860,2019-02-16,2
1407,3,NorthStar Materials,Concrete,23,9244,14557,2019-06-12,4
1407,3,RapidSupply,Concrete,53,15765,18245,2019-06-12,0
1407,4,NorthStar Materials,Lumber,72,21432,23311,2019-09-13,5
1407,4,Cascade Steel,Steel,64,23446,18277,2019-09-13,5
1407,5,NorthStar Materials,Steel,36,17265,12437,2019-12-05,2
1407,5,Cascade Steel,Concrete,67,13490,16824,2019-12-05,5
1408,1,RapidSupply,Lumber,68,13426,9582,2003-05-30,5
1408,1,Cascade Steel,Concrete,37,16295,25911,2003-05-30,2
1408,2,MetroBuild,Steel,22,11034,23497,2003-09-26,3
1408,2,RapidSupply,Steel,27,22262,15705,2003-09-26,3
1408,3,NorthStar Materials,Steel,22,15928,11708,2003-12-28,2
1408,3,MetroBuild,Steel,64,21444,22864,2003-12-28,5
1408,4,RapidSupply,Steel,50,23399,21004,2004-04-13,2
1408,4,MetroBuild,Steel,91,22013,12424,2004-04-13,2
1408,5,Cascade Steel,Lumber,24,11272,26032,2004-08-20,4
1408,5,RapidSupply,Steel,59,23130,17162,2004-08-20,5
1409,1,NorthStar Materials,Lumber,24,21104,27119,2018-01-17,5
1409,1,MetroBuild,Concrete,36,8354,17585,2018-01-17,3
1409,2,Cascade Steel,Concrete,82,10820,15322,2018-04-28,0
1409,2,Cascade Steel,Steel,46,19120,27616,2018-04-28,0
1409,3,Cascade Steel,Lumber,20,17118,17319,2018-08-19,2
1409,3,NorthStar Materials,Steel,90,13614,16165,2018-08-19,5
1409,4,MetroBuild,Concrete,26,14883,27385,2018-12-14,4
1409,4,Cascade Steel,Lumber,37,22741,8979,2018-12-14,5
1409,5,NorthStar Materials,Steel,43,11046,9069,2019-03-24,1
1409,5,MetroBuild,Concrete,99,8879,16337,2019-03-24,5
1410,1,MetroBuild,Steel,42,9863,26022,2007-03-11,5
1410,1,Cascade Steel,Steel,31,18919,13594,2007-03-11,2
1410,2,RapidSupply,Steel,47,10180,26801,2007-05-18,3
1410,2,RapidSupply,Steel,68,14266,24846,2007-05-18,0
1410,3,Cascade Steel,Concrete,28,10125,25526,2007-07-28,1
1410,3,RapidSupply,Steel,63,11138,15283,2007-07-28,1
1410,4,NorthStar Materials,Lumber,71,14556,14186,2007-10-05,5
1410,4,RapidSupply,Concrete,80,19124,27601,2007-10-05,2
1410,5,Cascade Steel,Lumber,82,15092,18745,2008-01-03,1
1410,5,NorthStar Materials,Lumber,45,21673,27389,2008-01-03,4
1411,1,Cascade Steel,Concrete,29,8398,9543,2010-12-26,3
1411,1,Cascade Steel,Lumber,76,11743,17914,2010-12-26,3
1411,2,MetroBuild,Concrete,97,22844,23808,2011-05-09,5
1411,2,MetroBuild,Concrete,83,22061,27847,2011-05-09,5
1411,3,RapidSupply,Concrete,82,20520,10045,2011-10-04,2
1411,3,RapidSupply,Lumber,73,11127,10502,2011-10-04,0
1411,4,RapidSupply,Concrete,26,17062,13056,2012-02-28,4
1411,4,RapidSupply,Concrete,82,18537,27427,2012-02-28,3
1411,5,NorthStar Materials,Steel,68,13318,18329,2012-06-12,5
1411,5,MetroBuild,Steel,58,23102,13552,2012-06-12,4
1412,1,RapidSupply,Steel,41,18707,12119,2021-12-27,3
1412,1,NorthStar Materials,Steel,36,17749,24336,2021-12-27,5
1412,2,NorthStar Materials,Steel,35,11711,21233,2022-02-25,0
1412,2,MetroBuild,Steel,65,8286,16418,2022-02-25,2
1412,3,RapidSupply,Lumber,37,11669,19827,2022-04-24,3
1412,3,RapidSupply,Lumber,24,23712,26865,2022-04-24,5
1412,4,RapidSupply,Steel,77,17194,14594,2022-06-07,3
1412,4,Cascade Steel,Lumber,92,18567,17419,2022-06-07,2
1412,5,NorthStar Materials,Lumber,47,15763,10850,2022-08-09,0
1412,5,RapidSupply,Concrete,69,19968,15938,2022-08-09,1
1413,1,Cascade Steel,Concrete,37,18782,18024,2018-11-19,1
1413,1,Cascade Steel,Concrete,99,20079,20354,2018-11-19,3
1413,2,MetroBuild,Steel,25,19461,19965,2019-04-23,3
1413,2,MetroBuild,Lumber,52,13673,12118,2019-04-23,4
1413,3,MetroBuild,Steel,87,10021,20893,2019-09-03,3
1413,3,Cascade Steel,Steel,90,11815,11997,2019-09-03,3
1413,4,NorthStar Materials,Steel,43,23215,19707,2020-01-21,2
1413,4,Cascade Steel,Lumber,27,15611,9942,2020-01-21,0
1413,5,NorthStar Materials,Concrete,26,20078,9824,2020-06-14,1
1413,5,NorthStar Materials,Lumber,24,16772,22544,2020-06-14,3
1414,1,Cascade Steel,Lumber,75,19610,8659,2011-07-18,3
1414,1,Cascade Steel,Steel,99,19649,23530,2011-07-18,4
1414,2,MetroBuild,Steel,88,20178,15006,2011-11-20,0
1414,2,RapidSupply,Steel,93,9410,25163,2011-11-20,0
1414,3,MetroBuild,Lumber,34,16871,20398,2012-03-26,5
1414,3,Cascade Steel,Lumber,74,23280,11483,2012-03-26,2
1414,4,NorthStar Materials,Lumber,87,15005,20603,2012-07-06,2
1414,4,RapidSupply,Steel,32,16124,21291,2012-07-06,5
1414,5,RapidSupply,Concrete,92,12386,22112,2012-10-11,0
1414,5,RapidSupply,Lumber,54,23849,21866,2012-10-11,5
1415,1,MetroBuild,Lumber,67,23206,25996,1998-04-15,1
1415,1,MetroBuild,Lumber,47,10890,10421,1998-04-15,2
1415,2,MetroBuild,Lumber,45,13280,21686,1998-07-26,0
1415,2,RapidSupply,Steel,39,9427,14521,1998-07-26,0
1415,3,NorthStar Materials,Concrete,60,10627,21994,1998-10-26,4
1415,3,Cascade Steel,Lumber,87,21646,10971,1998-10-26,0
1415,4,Cascade Steel,Steel,51,20181,16352,1999-03-21,0
1415,4,Cascade Steel,Concrete,75,22505,16704,1999-03-21,1
1415,5,RapidSupply,Concrete,30,13084,13062,1999-08-04,1
1415,5,NorthStar Materials,Lumber,29,13970,17657,1999-08-04,5
1416,1,NorthStar Materials,Lumber,30,20676,21210,2014-02-03,3
1416,1,MetroBuild,Concrete,59,24183,12550,2014-02-03,4
1416,2,RapidSupply,Steel,89,12335,16831,2014-05-29,4
1416,2,RapidSupply,Lumber,93,22837,25661,2014-05-29,5
1416,3,Cascade Steel,Concrete,44,21379,11765,2014-09-21,5
1416,3,MetroBuild,Concrete,57,21439,23062,2014-09-21,3
1416,4,RapidSupply,Concrete,64,15905,16229,2015-01-17,1
1416,4,RapidSupply,Concrete,59,15016,13497,2015-01-17,4
1416,5,NorthStar Materials,Steel,66,8805,14688,2015-04-29,5
1416,5,NorthStar Materials,Lumber,88,23501,15211,2015-04-29,3
1417,1,NorthStar Materials,Lumber,68,9748,22446,2023-11-07,1
1417,1,NorthStar Materials,Concrete,82,17597,14598,2023-11-07,2
1417,2,NorthStar Materials,Steel,56,16441,9484,2023-12-19,3
1417,2,NorthStar Materials,Lumber,38,9767,11584,2023-12-19,4
1417,3,RapidSupply,Lumber,31,23502,9125,2024-02-23,3
1417,3,Cascade Steel,Concrete,83,15712,10419,2024-02-23,3
1417,4,RapidSupply,Lumber,35,9883,11868,2024-04-30,0
1417,4,MetroBuild,Steel,77,10033,18878,2024-04-30,2
1417,5,Cascade Steel,Steel,81,13356,23633,2024-07-07,3
1417,5,Cascade Steel,Steel,70,10286,21491,2024-07-07,1
1418,1,NorthStar Materials,Steel,96,22571,20075,2015-07-04,2
1418,1,Cascade Steel,Lumber,94,22965,27038,2015-07-04,2
1418,2,MetroBuild,Concrete,72,22584,26941,2015-11-04,5
1418,2,NorthStar Materials,Concrete,97,10225,9020,2015-11-04,3
1418,3,NorthStar Materials,Steel,81,21695,19141,2016-04-25,1
1418,3,RapidSupply,Concrete,27,18894,19659,2016-04-25,3
1418,4,NorthStar Materials,Concrete,24,24452,20600,2016-10-15,1
1418,4,NorthStar Materials,Steel,20,22733,13608,2016-10-15,3
1418,5,Cascade Steel,Concrete,52,10011,10043,2017-03-23,5
1418,5,RapidSupply,Lumber,50,16611,13298,2017-03-23,2
1419,1,MetroBuild,Concrete,89,20596,10062,1998-02-27,5
1419,1,RapidSupply,Steel,20,14242,20962,1998-02-27,0
1419,2,NorthStar Materials,Concrete,87,19364,9698,1998-06-16,2
1419,2,NorthStar Materials,Lumber,74,12956,14384,1998-06-16,1
1419,3,MetroBuild,Lumber,23,24718,15362,1998-09-15,3
1419,3,RapidSupply,Concrete,91,13663,27860,1998-09-15,5
1419,4,Cascade Steel,Lumber,21,18241,11745,1998-12-04,3
1419,4,Cascade Steel,Steel,24,12774,14853,1998-12-04,4
1419,5,NorthStar Materials,Steel,64,23355,17534,1999-02-25,1
1419,5,RapidSupply,Steel,59,16631,21743,1999-02-25,3
1420,1,MetroBuild,Lumber,83,9188,20114,2011-05-19,1
1420,1,Cascade Steel,Steel,20,13564,22319,2011-05-19,1
1420,2,RapidSupply,Steel,81,13240,23017,2011-10-24,0
1420,2,RapidSupply,Steel,54,16771,9150,2011-10-24,1
1420,3,Cascade Steel,Concrete,67,20922,20757,2012-02-21,2
1420,3,NorthStar Materials,Lumber,43,18760,25611,2012-02-21,5
1420,4,RapidSupply,Steel,46,14920,20590,2012-06-08,5
1420,4,RapidSupply,Lumber,24,8949,15918,2012-06-08,2
1420,5,MetroBuild,Lumber,98,9756,18303,2012-11-21,2
1420,5,Cascade Steel,Lumber,83,24786,19444,2012-11-21,0
1421,1,MetroBuild,Lumber,70,17044,11431,2019-11-01,0
1421,1,RapidSupply,Concrete,56,12845,27779,2019-11-01,4
1421,2,NorthStar Materials,Concrete,76,21649,12038,2020-01-24,0
1421,2,RapidSupply,Concrete,75,10821,20362,2020-01-24,4
1421,3,NorthStar Materials,Steel,58,11057,23557,2020-04-10,0
1421,3,Cascade Steel,Lumber,66,22383,25543,2020-04-10,1
1421,4,Cascade Steel,Lumber,51,14326,20630,2020-06-27,1
1421,4,Cascade Steel,Concrete,98,22781,27224,2020-06-27,1
1421,5,NorthStar Materials,Steel,22,14106,18074,2020-09-02,2
1421,5,RapidSupply,Lumber,98,16215,10500,2020-09-02,5
1422,1,MetroBuild,Concrete,40,8028,20194,2016-04-09,3
1422,1,NorthStar Materials,Steel,75,12801,27775,2016-04-09,1
1422,2,NorthStar Materials,Lumber,33,10076,21349,2016-08-23,5
1422,2,NorthStar Materials,Steel,55,20062,10056,2016-08-23,3
1422,3,NorthStar Materials,Lumber,43,16025,22706,2017-01-16,5
1422,3,NorthStar Materials,Steel,88,11323,20676,2017-01-16,1
1422,4,Cascade Steel,Concrete,68,10876,19003,2017-05-06,0
1422,4,RapidSupply,Steel,51,10841,13360,2017-05-06,5
1422,5,NorthStar Materials,Lumber,35,17178,20482,2017-09-07,0
1422,5,MetroBuild,Steel,90,17947,26020,2017-09-07,3
1423,1,Cascade Steel,Concrete,40,15607,21490,2014-10-17,1
1423,1,MetroBuild,Steel,30,15087,21330,2014-10-17,4
1423,2,NorthStar Materials,Concrete,80,10693,14451,2015-01-01,1
1423,2,RapidSupply,Steel,82,12376,16466,2015-01-01,5
1423,3,MetroBuild,Lumber,36,22601,20904,2015-03-14,4
1423,3,MetroBuild,Concrete,40,8898,20503,2015-03-14,2
1423,4,RapidSupply,Lumber,24,23897,22795,2015-05-01,0
1423,4,Cascade Steel,Steel,45,20360,18800,2015-05-01,1
1423,5,Cascade Steel,Concrete,95,9469,20843,2015-07-14,3
1423,5,MetroBuild,Steel,91,14997,22502,2015-07-14,2
1424,1,MetroBuild,Lumber,60,8383,17329,2014-09-04,2
1424,1,RapidSupply,Steel,33,16466,19765,2014-09-04,2
1424,2,Cascade Steel,Lumber,66,8749,14248,2015-02-03,2
1424,2,MetroBuild,Steel,52,9836,16861,2015-02-03,4
1424,3,NorthStar Materials,Lumber,25,19796,26265,2015-07-07,4
1424,3,MetroBuild,Steel,53,10472,15032,2015-07-07,1
1424,4,MetroBuild,Concrete,66,12348,25262,2015-10-15,2
1424,4,NorthStar Materials,Steel,45,22686,16907,2015-10-15,4
1424,5,MetroBuild,Lumber,60,21889,26122,2016-03-11,5
1424,5,NorthStar Materials,Steel,28,24958,17073,2016-03-11,3
1425,1,NorthStar Materials,Concrete,72,22423,20901,2011-07-06,5
1425,1,NorthStar Materials,Lumber,91,18843,25044,2011-07-06,0
1425,2,MetroBuild,Steel,27,13199,14620,2011-09-08,2
1425,2,Cascade Steel,Steel,46,24917,24539,2011-09-08,1
1425,3,MetroBuild,Lumber,20,12127,26821,2011-11-13,2
1425,3,NorthStar Materials,Steel,22,8840,18975,2011-11-13,4
1425,4,MetroBuild,Lumber,87,14166,16924,2012-01-12,1
1425,4,RapidSupply,Concrete,48,13011,24383,2012-01-12,3
1425,5,MetroBuild,Steel,76,22163,23218,2012-04-09,1
1425,5,MetroBuild,Steel,42,14360,26912,2012-04-09,3
1426,1,NorthStar Materials,Concrete,23,20839,26372,2016-07-20,5
1426,1,NorthStar Materials,Lumber,38,19198,24628,2016-07-20,3
1426,2,MetroBuild,Concrete,75,23103,9417,2016-10-03,0
1426,2,Cascade Steel,Lumber,83,20292,16143,2016-10-03,0
1426,3,RapidSupply,Concrete,87,23068,21332,2017-01-03,0
1426,3,Cascade Steel,Steel,85,22998,11779,2017-01-03,3
1426,4,Cascade Steel,Concrete,95,12335,23165,2017-03-20,0
1426,4,Cascade Steel,Lumber,87,14965,18881,2017-03-20,3
1426,5,RapidSupply,Lumber,72,12040,20063,2017-07-13,2
1426,5,NorthStar Materials,Lumber,64,14290,9451,2017-07-13,0
1427,1,NorthStar Materials,Steel,30,10218,22821,2020-01-01,0
1427,1,NorthStar Materials,Steel,92,13967,24173,2020-01-01,5
1427,2,MetroBuild,Concrete,96,21035,14829,2020-04-08,1
1427,2,MetroBuild,Lumber,59,17034,21688,2020-04-08,0
1427,3,Cascade Steel,Concrete,59,24688,23126,2020-08-11,3
1427,3,NorthStar Materials,Concrete,66,10537,17062,2020-08-11,2
1427,4,Cascade Steel,Steel,80,19636,25963,2021-01-03,4
1427,4,RapidSupply,Steel,63,12109,22108,2021-01-03,5
1427,5,NorthStar Materials,Steel,53,24829,16306,2021-04-16,3
1427,5,NorthStar Materials,Lumber,75,24676,11734,2021-04-16,5
1428,1,MetroBuild,Steel,79,14468,22542,2019-04-16,0
1428,1,Cascade Steel,Lumber,58,24662,25327,2019-04-16,0
1428,2,Cascade Steel,Concrete,67,9827,17952,2019-06-16,0
1428,2,Cascade Steel,Lumber,44,10788,12549,2019-06-16,4
1428,3,RapidSupply,Lumber,40,23835,8815,2019-09-08,0
1428,3,RapidSupply,Concrete,49,21582,10126,2019-09-08,0
1428,4,MetroBuild,Lumber,31,22786,27304,2019-11-25,4
1428,4,NorthStar Materials,Steel,93,24864,13519,2019-11-25,3
1428,5,MetroBuild,Steel,29,14405,9514,2020-01-26,1
1428,5,MetroBuild,Steel,73,22297,27855,2020-01-26,4
1429,1,RapidSupply,Steel,98,14386,17310,2006-04-24,3
1429,1,RapidSupply,Concrete,36,12798,18829,2006-04-24,3
1429,2,Cascade Steel,Lumber,84,23795,26321,2006-07-10,4
1429,2,MetroBuild,Steel,78,8383,21610,2006-07-10,3
1429,3,NorthStar Materials,Lumber,67,8725,19458,2006-10-12,5
1429,3,RapidSupply,Concrete,92,24813,13292,2006-10-12,1
1429,4,NorthStar Materials,Lumber,34,9960,9445,2006-12-26,5
1429,4,MetroBuild,Lumber,47,22880,22732,2006-12-26,4
1429,5,RapidSupply,Lumber,49,14754,11788,2007-03-19,0
1429,5,MetroBuild,Concrete,87,24348,19636,2007-03-19,1
1430,1,RapidSupply,Lumber,70,13540,22896,2013-04-04,0
1430,1,MetroBuild,Concrete,54,16117,26695,2013-04-04,0
1430,2,Cascade Steel,Lumber,66,19170,12330,2013-06-28,3
1430,2,RapidSupply,Lumber,71,18299,18894,2013-06-28,4
1430,3,NorthStar Materials,Steel,84,23146,21816,2013-10-23,1
1430,3,MetroBuild,Concrete,77,14257,25548,2013-10-23,4
1430,4,Cascade Steel,Steel,82,18039,20471,2014-01-24,3
1430,4,Cascade Steel,Concrete,46,18823,23750,2014-01-24,3
1430,5,RapidSupply,Lumber,57,15565,10181,2014-04-15,2
1430,5,MetroBuild,Concrete,58,9372,8680,2014-04-15,5
1431,1,RapidSupply,Lumber,71,12826,14450,2019-11-11,4
1431,1,MetroBuild,Concrete,22,10227,14054,2019-11-11,5
1431,2,Cascade Steel,Steel,61,8449,14773,2020-01-12,1
1431,2,NorthStar Materials,Lumber,90,17241,22674,2020-01-12,0
1431,3,MetroBuild,Concrete,77,18818,18608,2020-03-19,0
1431,3,RapidSupply,Steel,81,21440,19844,2020-03-19,0
1431,4,NorthStar Materials,Steel,44,20554,22755,2020-06-08,2
1431,4,RapidSupply,Steel,37,24979,18013,2020-06-08,0
1431,5,NorthStar Materials,Concrete,74,8923,27043,2020-08-29,5
1431,5,Cascade Steel,Steel,83,9225,12911,2020-08-29,0
1432,1,NorthStar Materials,Concrete,79,15040,10192,2007-01-20,5
1432,1,Cascade Steel,Lumber,39,16470,15678,2007-01-20,2
1432,2,NorthStar Materials,Lumber,98,12984,13432,2007-04-21,5
1432,2,Cascade Steel,Steel,27,17295,21835,2007-04-21,0
1432,3,MetroBuild,Steel,90,9702,23065,2007-08-16,5
1432,3,NorthStar Materials,Concrete,39,8146,22718,2007-08-16,2
1432,4,NorthStar Materials,Lumber,90,22874,27963,2007-11-29,4
1432,4,Cascade Steel,Concrete,34,10390,27758,2007-11-29,3
1432,5,NorthStar Materials,Steel,71,18394,24379,2008-03-08,4
1432,5,MetroBuild,Concrete,39,19529,19661,2008-03-08,3
1433,1,RapidSupply,Steel,52,9313,22025,2015-04-21,4
