project_id,phase_id,co_id,co_cost,co_reason,date
1345,4,CO-1345-4-610,25323,Scope change,2016-11-26
1346,1,CO-1346-1-961,30672,Scope change,2006-02-05
1346,4,CO-1346-4-299,29484,Unforeseen conditions,2006-09-28
1346,4,CO-1346-4-991,39281,Client request,2006-10-01
1346,4,CO-1346-4-701,41426,Unforeseen conditions,2006-09-18
1347,1,CO-1347-1-682,12506,Unforeseen conditions,2011-11-05
1347,2,CO-1347-2-790,47426,Design revision,2012-03-01
1347,3,CO-1347-3-463,24496,Unforeseen conditions,2012-06-17
1347,4,CO-1347-4-993,39036,Unforeseen conditions,2012-09-28
1348,5,CO-1348-5-708,23293,Scope change,2012-10-23
1349,1,CO-1349-1-797,29821,Client request,2007-05-14
1349,2,CO-1349-2-813,24058,Unforeseen conditions,2007-09-15
1349,3,CO-1349-3-773,22640,Design revision,2008-01-22
1350,1,CO-1350-1-220,46282,Design revision,2010-10-06
1350,1,CO-1350-1-265,44886,Design revision,2010-10-13
1350,3,CO-1350-3-369,36573,Client request,2011-04-17
1351,1,CO-1351-1-187,39462,Unforeseen conditions,2000-10-04
1351,2,CO-1351-2-491,17153,Design revision,2000-11-28
1351,2,CO-1351-2-466,13138,Unforeseen conditions,2000-11-22
1351,3,CO-1351-3-280,27159,Design revision,2001-01-15
1352,1,CO-1352-1-873,29884,Scope change,2005-10-08
1353,2,CO-1353-2-678,20577,Design revision,2001-12-21
1353,2,CO-1353-2-132,40630,Unforeseen conditions,2001-12-31
1353,4,CO-1353-4-378,33360,Scope change,2002-07-08
1353,5,CO-1353-5-508,24103,Design revision,2002-09-27
1353,5,CO-1353-5-242,44810,Client request,2002-09-21
1353,5,CO-1353-5-533,39709,Unforeseen conditions,2002-09-30
1353,5,CO-1353-5-608,49784,Unforeseen conditions,2002-09-11
1354,1,CO-1354-1-403,19964,Unforeseen conditions,2023-03-28
1354,2,CO-1354-2-119,16967,Unforeseen conditions,2023-07-09
1354,3,CO-1354-3-668,26989,Client request,2023-10-22
1354,5,CO-1354-5-892,47561,Client request,2024-06-02
1355,1,CO-1355-1-431,29514,Design revision,2010-09-05
1355,1,CO-1355-1-458,15351,Design revision,2010-09-10
1355,2,CO-1355-2-238,32271,Scope change,2010-12-09
1355,3,CO-1355-3-828,49207,Scope change,2011-04-06
1355,3,CO-1355-3-413,36255,Scope change,2011-04-07
1357,2,CO-1357-2-583,47944,Unforeseen conditions,2019-11-03
1357,4,CO-1357-4-397,33869,Client request,2020-05-13
1357,5,CO-1357-5-314,36454,Design revision,2020-08-09
1358,2,CO-1358-2-227,21758,Design revision,2001-01-05
1358,4,CO-1358-4-662,13237,Scope change,2001-05-22
1358,4,CO-1358-4-686,23271,Design revision,2001-05-24
1359,1,CO-1359-1-229,11087,Client request,2019-11-19
1359,1,CO-1359-1-551,24741,Design revision,2019-10-31
1359,2,CO-1359-2-291,19921,Scope change,2020-03-18
1359,2,CO-1359-2-369,15797,Unforeseen conditions,2020-03-21
1359,2,CO-1359-2-258,21289,Design revision,2020-03-20
1359,5,CO-1359-5-808,12165,Scope change,2021-04-02
1359,5,CO-1359-5-669,10508,Unforeseen conditions,2021-03-30
1360,1,CO-1360-1-216,46924,Unforeseen conditions,2011-09-02
1360,2,CO-1360-2-601,44018,Unforeseen conditions,2011-12-07
1361,1,CO-1361-1-300,21028,Client request,2008-06-07
1361,1,CO-1361-1-948,20553,Design revision,2008-05-30
1361,3,CO-1361-3-248,45123,Scope change,2008-09-29
1361,5,CO-1361-5-424,44180,Client request,2009-02-12
1362,2,CO-1362-2-356,47493,Design revision,1999-08-10
1362,2,CO-1362-2-346,31973,Client request,1999-08-04
1362,4,CO-1362-4-108,12413,Unforeseen conditions,2000-02-15
1362,5,CO-1362-5-318,13289,Unforeseen conditions,2000-05-28
1362,5,CO-1362-5-975,45476,Unforeseen conditions,2000-06-03
1362,5,CO-1362-5-987,24749,Scope change,2000-06-08
1362,5,CO-1362-5-500,14907,Design revision,2000-06-14
1363,1,CO-1363-1-520,38213,Client request,1999-06-13
1363,1,CO-1363-1-538,28518,Scope change,1999-06-05
1363,2,CO-1363-2-297,38549,Scope change,1999-10-03
1364,1,CO-1364-1-342,38646,Client request,2000-01-04
1364,2,CO-1364-2-203,44053,Unforeseen conditions,2000-04-12
1364,2,CO-1364-2-892,26245,Design revision,2000-04-12
1364,2,CO-1364-2-536,19993,Scope change,2000-04-08
1364,3,CO-1364-3-855,21618,Client request,2000-07-16
1365,2,CO-1365-2-437,14774,Scope change,1999-04-15
1365,4,CO-1365-4-447,41159,Unforeseen conditions,1999-10-30
1365,4,CO-1365-4-717,15212,Scope change,1999-11-06
1365,5,CO-1365-5-346,33983,Unforeseen conditions,2000-02-16
1365,5,CO-1365-5-354,33593,Scope change,2000-02-07
1365,5,CO-1365-5-661,31919,Design revision,2000-02-21
1366,1,CO-1366-1-802,14746,Client request,2017-06-04
1366,2,CO-1366-2-547,37149,Client request,2017-09-22
1366,2,CO-1366-2-208,24007,Scope change,2017-09-10
1366,3,CO-1366-3-369,35274,Client request,2017-12-21
1366,4,CO-1366-4-531,30858,Client request,2018-02-28
1366,5,CO-1366-5-132,12118,Client request,2018-06-03
1367,1,CO-1367-1-308,44017,Design revision,2017-05-25
1367,1,CO-1367-1-623,36146,Scope change,2017-05-30
1367,2,CO-1367-2-881,34687,Client request,2017-07-27
1367,2,CO-1367-2-349,39781,Scope change,2017-07-16
1367,2,CO-1367-2-402,37302,Scope change,2017-07-29
1367,4,CO-1367-4-884,41678,Unforeseen conditions,2017-11-10
1367,4,CO-1367-4-788,32271,Scope change,2017-11-19
1367,5,CO-1367-5-572,23340,Scope change,2018-01-01
1367,5,CO-1367-5-567,34416,Unforeseen conditions,2017-12-31
1367,5,CO-1367-5-940,16659,Scope change,2018-01-02
1368,1,CO-1368-1-196,45539,Client request,2006-12-01
1368,2,CO-1368-2-729,44480,Unforeseen conditions,2007-03-10
1368,4,CO-1368-4-931,19676,Client request,2007-11-04
1368,4,CO-1368-4-738,28671,Design revision,2007-11-05
1368,5,CO-1368-5-720,29320,Design revision,2008-02-22
1368,5,CO-1368-5-256,10502,Scope change,2008-03-01
1369,2,CO-1369-2-343,30875,Scope change,2004-03-12
1369,3,CO-1369-3-239,23978,Design revision,2004-05-14
1369,5,CO-1369-5-235,41728,Client request,2004-10-14
1370,1,CO-1370-1-654,12229,Scope change,2003-07-20
1370,1,CO-1370-1-717,44364,Unforeseen conditions,2003-07-25
1370,1,CO-1370-1-152,29598,Client request,2003-08-02
1370,2,CO-1370-2-266,23567,Scope change,2003-09-23
1370,2,CO-1370-2-176,20146,Scope change,2003-09-04
1370,3,CO-1370-3-932,12782,Design revision,2003-11-09
1370,4,CO-1370-4-473,23378,Client request,2003-12-31
1370,4,CO-1370-4-542,20051,Scope change,2003-12-31
1370,5,CO-1370-5-870,17179,Client request,2004-02-21
1370,5,CO-1370-5-368,38500,Scope change,2004-02-29
1371,1,CO-1371-1-605,28493,Unforeseen conditions,2003-10-08
1371,1,CO-1371-1-678,29495,Unforeseen conditions,2003-10-07
1371,1,CO-1371-1-417,33058,Unforeseen conditions,2003-09-26
1371,4,CO-1371-4-159,24826,Design revision,2004-07-25
1371,5,CO-1371-5-353,33469,Client request,2004-10-19
1371,5,CO-1371-5-713,28339,Scope change,2004-10-09
1372,2,CO-1372-2-965,41989,Design revision,2019-11-29
1372,5,CO-1372-5-155,21992,Design revision,2020-10-21
1373,1,CO-1373-1-268,38054,Client request,2021-09-08
1373,1,CO-1373-1-692,48589,Design revision,2021-08-30
1373,5,CO-1373-5-242,17957,Design revision,2022-05-11
1374,1,CO-1374-1-531,34930,Client request,1998-11-07
1374,3,CO-1374-3-508,31509,Design revision,1999-06-19
1375,4,CO-1375-4-184,48326,Unforeseen conditions,2003-06-07
1375,4,CO-1375-4-449,24842,Unforeseen conditions,2003-06-01
1375,4,CO-1375-4-714,43033,Design revision,2003-06-04
1376,1,CO-1376-1-447,39091,Unforeseen conditions,2020-08-15
1376,2,CO-1376-2-887,12039,Scope change,2020-12-10
1376,2,CO-1376-2-410,43731,Design revision,2020-12-08
1376,3,CO-1376-3-851,46431,Design revision,2021-03-08
1376,5,CO-1376-5-578,25970,Scope change,2021-09-09
1377,3,CO-1377-3-151,13606,Client request,2001-01-06
1377,3,CO-1377-3-839,25803,Unforeseen conditions,2001-01-20
1377,3,CO-1377-3-580,32063,Design revision,2001-01-07
1377,4,CO-1377-4-446,27268,Design revision,2001-03-19
1377,5,CO-1377-5-635,15586,Design revision,2001-05-29
1377,5,CO-1377-5-786,44733,Design revision,2001-06-01
1377,5,CO-1377-5-273,29548,Design revision,2001-05-29
1379,1,CO-1379-1-423,48926,Client request,2011-06-01
1379,1,CO-1379-1-484,28078,Unforeseen conditions,2011-05-17
1379,2,CO-1379-2-840,34733,Client request,2011-09-10
1379,2,CO-1379-2-151,24938,Scope change,2011-09-18
1379,3,CO-1379-3-942,25726,Scope change,2012-01-16
1380,1,CO-1380-1-474,28483,Unforeseen conditions,2000-08-16
1380,2,CO-1380-2-395,47612,Unforeseen conditions,2000-11-01
1381,2,CO-1381-2-908,44060,Scope change,2001-01-31
1381,2,CO-1381-2-512,42458,Unforeseen conditions,2001-01-22
1381,3,CO-1381-3-906,24263,Unforeseen conditions,2001-05-23
1381,3,CO-1381-3-662,11713,Scope change,2001-06-01
1381,5,CO-1381-5-636,41284,Scope change,2002-02-10
1381,5,CO-1381-5-541,19280,Scope change,2002-01-31
1382,1,CO-1382-1-460,40652,Client request,2020-10-04
1382,1,CO-1382-1-857,26177,Scope change,2020-09-27
1382,5,CO-1382-5-687,14773,Client request,2022-02-02
1383,2,CO-1383-2-562,44310,Unforeseen conditions,2020-05-05
1383,3,CO-1383-3-387,45187,Unforeseen conditions,2020-08-09
1383,5,CO-1383-5-366,32684,Unforeseen conditions,2021-01-13
1383,5,CO-1383-5-389,12605,Client request,2020-12-31
1384,2,CO-1384-2-567,17562,Scope change,2011-09-14
1384,2,CO-1384-2-897,42175,Unforeseen conditions,2011-09-03
1384,3,CO-1384-3-665,20690,Unforeseen conditions,2012-01-01
1384,3,CO-1384-3-351,40928,Client request,2011-12-25
1385,3,CO-1385-3-622,34865,Scope change,2002-08-04
1386,1,CO-1386-1-669,15553,Scope change,2014-05-29
1386,2,CO-1386-2-466,19757,Client request,2014-07-31
1386,3,CO-1386-3-862,13022,Scope change,2014-10-16
1386,4,CO-1386-4-959,19132,Design revision,2014-12-08
1386,5,CO-1386-5-622,10300,Unforeseen conditions,2015-02-25
1387,3,CO-1387-3-724,34922,Unforeseen conditions,2000-07-26
1387,4,CO-1387-4-105,47388,Client request,2000-10-20
1387,4,CO-1387-4-467,13993,Scope change,2000-10-09
1387,5,CO-1387-5-131,13724,Client request,2001-02-05
1388,5,CO-1388-5-491,21038,Client request,1998-05-02
1388,5,CO-1388-5-670,17039,Client request,1998-05-02
1389,3,CO-1389-3-724,40661,Client request,2012-07-05
1389,5,CO-1389-5-255,13907,Client request,2012-10-20
1390,1,CO-1390-1-424,17049,Design revision,2001-07-24
1390,2,CO-1390-2-723,20786,Design revision,2001-10-11
1390,3,CO-1390-3-390,16946,Unforeseen conditions,2002-01-21
1390,3,CO-1390-3-241,22113,Scope change,2002-01-28
1390,3,CO-1390-3-913,43508,Client request,2002-01-19
1390,5,CO-1390-5-794,11092,Unforeseen conditions,2002-07-18
1390,5,CO-1390-5-319,41008,Unforeseen conditions,2002-07-28
1391,1,CO-1391-1-714,10421,Unforeseen conditions,2013-04-03
1391,3,CO-1391-3-217,19585,Client request,2013-09-16
1391,3,CO-1391-3-248,21171,Unforeseen conditions,2013-09-10
1391,5,CO-1391-5-514,12244,Unforeseen conditions,2014-04-02
1392,1,CO-1392-1-846,18041,Unforeseen conditions,2021-05-24
1392,2,CO-1392-2-467,25822,Design revision,2021-09-04
1392,3,CO-1392-3-542,48722,Unforeseen conditions,2021-12-03
1392,5,CO-1392-5-198,39426,Client request,2022-07-20
1392,5,CO-1392-5-450,18382,Client request,2022-07-08
1393,3,CO-1393-3-103,23830,Design revision,2001-04-25
1393,5,CO-1393-5-727,10924,Unforeseen conditions,2001-12-22
1394,1,CO-1394-1-412,11782,Unforeseen conditions,2016-11-28
1394,3,CO-1394-3-423,23499,Client request,2017-03-27
1394,4,CO-1394-4-746,27750,Client request,2017-05-17
1394,4,CO-1394-4-279,19753,Scope change,2017-04-30
1395,3,CO-1395-3-681,48163,Client request,1998-03-21
1395,5,CO-1395-5-858,25990,Unforeseen conditions,1998-06-17
1396,1,CO-1396-1-312,11543,Client request,2006-09-29
1396,2,CO-1396-2-848,46250,Client request,2007-01-10
1396,3,CO-1396-3-844,13668,Unforeseen conditions,2007-03-23
1396,5,CO-1396-5-417,23068,Unforeseen conditions,2007-10-13
1396,5,CO-1396-5-258,16482,Design revision,2007-10-08
1397,1,CO-1397-1-199,13896,Client request,2013-07-03
1397,3,CO-1397-3-747,44284,Unforeseen conditions,2013-12-14
1397,5,CO-1397-5-937,28436,Client request,2014-05-15
1398,2,CO-1398-2-936,12038,Unforeseen conditions,2024-01-20
1398,3,CO-1398-3-265,32650,Client request,2024-04-19
1398,4,CO-1398-4-597,37160,Design revision,2024-07-31
1399,1,CO-1399-1-249,20757,Design revision,2001-08-11
1399,1,CO-1399-1-392,25697,Unforeseen conditions,2001-07-25
1399,2,CO-1399-2-469,43382,Scope change,2001-09-29
1399,3,CO-1399-3-557,37593,Client request,2001-12-04
1399,3,CO-1399-3-590,21136,Scope change,2001-12-02
1400,5,CO-1400-5-674,21621,Design revision,2013-08-19
1401,1,CO-1401-1-585,24995,Design revision,2021-05-19
1401,1,CO-1401-1-488,29681,Design revision,2021-05-26
1401,3,CO-1401-3-675,14969,Scope change,2022-02-09
1401,3,CO-1401-3-347,12745,Scope change,2022-02-08
1401,3,CO-1401-3-259,47412,Design revision,2022-02-16
1401,3,CO-1401-3-202,22443,Client request,2022-02-03
1401,4,CO-1401-4-422,48339,Client request,2022-05-19
1401,4,CO-1401-4-867,36603,Client request,2022-05-23
1402,1,CO-1402-1-309,36894,Scope change,2004-03-30
1402,2,CO-1402-2-216,49515,Unforeseen conditions,2004-05-26
1402,4,CO-1402-4-178,18388,Design revision,2004-10-05
1402,5,CO-1402-5-124,39003,Scope change,2004-11-30
1403,1,CO-1403-1-492,20830,Design revision,2003-05-10
1403,3,CO-1403-3-521,12895,Design revision,2003-09-23
1404,1,CO-1404-1-517,26249,Scope change,2004-06-14
1404,1,CO-1404-1-193,49284,Design revision,2004-06-21
1404,1,CO-1404-1-580,41578,Scope change,2004-06-24
1404,2,CO-1404-2-353,49815,Scope change,2004-09-29
1404,3,CO-1404-3-575,22209,Scope change,2005-02-25
1405,2,CO-1405-2-134,28128,Scope change,2003-01-04
1405,4,CO-1405-4-425,21728,Client request,2003-07-13
1406,3,CO-1406-3-354,37228,Client request,2003-09-05
1406,3,CO-1406-3-448,33309,Unforeseen conditions,2003-08-31
1406,3,CO-1406-3-110,28383,Design revision,2003-08-30
1406,4,CO-1406-4-518,19689,Unforeseen conditions,2003-12-05
1406,5,CO-1406-5-683,15522,Unforeseen conditions,2004-04-13
1407,1,CO-1407-1-944,12887,Unforeseen conditions,2018-12-06
1407,1,CO-1407-1-149,14595,Design revision,2018-12-15
1407,1,CO-1407-1-600,46950,Client request,2018-12-02
1407,3,CO-1407-3-489,13511,Unforeseen conditions,2019-06-29
1407,3,CO-1407-3-800,10863,Unforeseen conditions,2019-06-25
1407,5,CO-1407-5-182,37453,Scope change,2019-12-18
1407,5,CO-1407-5-554,21838,Scope change,2019-12-15
1407,5,CO-1407-5-264,36138,Client request,2019-12-18
1408,1,CO-1408-1-287,17430,Unforeseen conditions,2003-06-09
1408,2,CO-1408-2-929,19664,Client request,2003-10-12
1408,2,CO-1408-2-293,17791,Design revision,2003-10-23
1408,2,CO-1408-2-810,24033,Unforeseen conditions,2003-10-10
1408,2,CO-1408-2-970,38436,Client request,2003-10-11
1408,3,CO-1408-3-970,18007,Unforeseen conditions,2004-01-15
1408,3,CO-1408-3-523,12007,Scope change,2004-01-15
1408,3,CO-1408-3-711,12723,Unforeseen conditions,2004-01-22
1408,3,CO-1408-3-993,14083,Design revision,2004-01-08
1409,1,CO-1409-1-508,24901,Client request,2018-01-30
1409,3,CO-1409-3-332,18837,Unforeseen conditions,2018-08-29
1409,5,CO-1409-5-345,49264,Client request,2019-04-08
1410,5,CO-1410-5-649,28488,Unforeseen conditions,2008-01-17
1410,5,CO-1410-5-438,25781,Client request,2008-01-13
1411,4,CO-1411-4-423,11015,Unforeseen conditions,2012-03-25
1411,4,CO-1411-4-475,40500,Scope change,2012-03-28
1412,1,CO-1412-1-515,11873,Design revision,2022-01-20
1412,2,CO-1412-2-361,38262,Scope change,2022-03-15
1412,4,CO-1412-4-377,41697,Unforeseen conditions,2022-07-02
1412,5,CO-1412-5-688,31587,Scope change,2022-08-24
1413,1,CO-1413-1-249,11642,Scope change,2018-12-07
1413,3,CO-1413-3-524,36933,Design revision,2019-09-25
1413,4,CO-1413-4-688,40079,Scope change,2020-02-19
1413,4,CO-1413-4-962,47539,Unforeseen conditions,2020-01-31
1413,4,CO-1413-4-139,23362,Scope change,2020-02-08
1414,1,CO-1414-1-251,35791,Scope change,2011-08-07
1414,3,CO-1414-3-454,47927,Client request,2012-04-13
1414,4,CO-1414-4-184,42166,Client request,2012-07-26
1414,5,CO-1414-5-917,30035,Scope change,2012-10-26
1415,2,CO-1415-2-984,42455,Scope change,1998-08-20
1415,2,CO-1415-2-224,10511,Client request,1998-08-16
1415,4,CO-1415-4-328,14139,Design revision,1999-04-15
1415,5,CO-1415-5-767,40186,Unforeseen conditions,1999-09-01
1417,1,CO-1417-1-270,19897,Unforeseen conditions,2023-11-27
1417,2,CO-1417-2-286,44175,Design revision,2024-01-07
1417,2,CO-1417-2-858,48458,Unforeseen conditions,2024-01-17
1417,2,CO-1417-2-519,15887,Scope change,2024-01-17
1417,3,CO-1417-3-264,42989,Unforeseen conditions,2024-03-05
1417,4,CO-1417-4-980,33517,Unforeseen conditions,2024-05-24
1417,5,CO-1417-5-445,40377,Scope change,2024-07-29
1417,5,CO-1417-5-486,27914,Unforeseen conditions,2024-07-19
1418,2,CO-1418-2-865,40384,Design revision,2015-12-02
1418,4,CO-1418-4-286,42351,Scope change,2016-11-01
1418,4,CO-1418-4-792,45726,Client request,2016-11-03
1419,1,CO-1419-1-438,42518,Unforeseen conditions,1998-03-21
1419,1,CO-1419-1-692,47527,Unforeseen conditions,1998-03-20
1419,1,CO-1419-1-895,12937,Unforeseen conditions,1998-03-19
1419,1,CO-1419-1-764,14489,Unforeseen conditions,1998-03-23
1419,2,CO-1419-2-701,18723,Scope change,1998-07-03
1419,5,CO-1419-5-580,38139,Scope change,1999-03-21
1420,2,CO-1420-2-947,30511,Unforeseen conditions,2011-11-12
1420,5,CO-1420-5-881,48461,Scope change,2012-12-16
1421,1,CO-1421-1-491,49633,Scope change,2019-11-14
1421,3,CO-1421-3-398,20260,Unforeseen conditions,2020-05-07
1421,5,CO-1421-5-607,20224,Client request,2020-09-30
1422,1,CO-1422-1-337,46057,Unforeseen conditions,2016-05-05
1422,1,CO-1422-1-617,37462,Client request,2016-05-01
1422,4,CO-1422-4-717,11291,Client request,2017-05-28
1423,1,CO-1423-1-840,38239,Scope change,2014-10-28
1423,1,CO-1423-1-778,33362,Unforeseen conditions,2014-11-12
1423,3,CO-1423-3-422,10350,Client request,2015-03-27
1423,4,CO-1423-4-704,22348,Client request,2015-05-29
1424,1,CO-1424-1-839,32884,Design revision,2014-10-03
1424,4,CO-1424-4-635,24686,Unforeseen conditions,2015-11-05
1424,4,CO-1424-4-140,17770,Design revision,2015-10-30
1424,5,CO-1424-5-535,33318,Client request,2016-04-07
1424,5,CO-1424-5-812,28868,Scope change,2016-03-27
1424,5,CO-1424-5-191,43524,Scope change,2016-03-30
1425,3,CO-1425-3-945,38511,Scope change,2011-11-26
1425,3,CO-1425-3-137,38330,Design revision,2011-11-30
1426,2,CO-1426-2-870,29950,Unforeseen conditions,2016-10-26
1426,4,CO-1426-4-239,36145,Unforeseen conditions,2017-04-03
1426,5,CO-1426-5-423,17229,Scope change,2017-08-05
1427,1,CO-1427-1-571,12503,Client request,2020-01-16
1427,2,CO-1427-2-967,28543,Design revision,2020-04-29
1427,3,CO-1427-3-451,42797,Scope change,2020-09-02
1427,4,CO-1427-4-366,22552,Client request,2021-01-22
1428,1,CO-1428-1-255,36373,Scope change,2019-05-13
1428,1,CO-1428-1-422,12810,Design revision,2019-05-12
1428,1,CO-1428-1-341,36153,Unforeseen conditions,2019-05-14
1428,3,CO-1428-3-510,40265,Client request,2019-10-07
1428,4,CO-1428-4-875,37693,Scope change,2019-12-11
1428,4,CO-1428-4-577,10617,Client request,2019-12-13
1428,4,CO-1428-4-341,45158,Unforeseen conditions,2019-12-16
1429,1,CO-1429-1-797,40144,Design revision,2006-05-06
1429,3,CO-1429-3-556,32902,Client request,2006-11-01
1429,4,CO-1429-4-419,21541,Design revision,2007-01-24
1429,5,CO-1429-5-647,24624,Client request,2007-04-03
1429,5,CO-1429-5-292,32847,Scope change,2007-04-02
1430,1,CO-1430-1-479,44688,Design revision,2013-04-30
1430,1,CO-1430-1-530,31116,Client request,2013-05-03
1430,3,CO-1430-3-204,13526,Unforeseen conditions,2013-11-18
1430,3,CO-1430-3-689,30972,Unforeseen conditions,2013-11-20
1430,4,CO-1430-4-341,12944,Unforeseen conditions,2014-02-21
1431,1,CO-1431-1-862,32118,Unforeseen conditions,2019-12-09
1431,2,CO-1431-2-241,41525,Unforeseen conditions,2020-02-07
1431,4,CO-1431-4-246,47182,Scope change,2020-07-07
1431,4,CO-1431-4-539,21213,Client request,2020-07-02
1431,5,CO-1431-5-908,22453,Client request,2020-09-24
1432,1,CO-1432-1-428,12599,Scope change,2007-01-31
1432,1,CO-1432-1-230,32945,Client request,2007-02-10
1432,1,CO-1432-1-739,35548,Client request,2007-02-16
1432,2,CO-1432-2-786,38032,Client request,2007-05-03
1432,3,CO-1432-3-260,19879,Design revision,2007-09-10
1432,3,CO-1432-3-505,46193,Design revision,2007-09-11
1432,3,CO-1432-3-887,43500,Design revision,2007-09-08
1432,5,CO-1432-5-525,20307,Unforeseen conditions,2008-04-06
1432,5,CO-1432-5-965,44615,Scope change,2008-03-27
1432,5,CO-1432-5-429,39781,Design revision,2008-03-21
1433,1,CO-1433-1-399,14372,Unforeseen conditions,2015-05-14
1433,2,CO-1433-2-153,47655,Unforeseen conditions,2015-08-20
1433,2,CO-1433-2-855,43151,Client request,2015-08-28
1433,3,CO-1433-3-800,29287,Scope change,2015-12-04
1433,3,CO-1433-3-846,19271,Unforeseen conditions,2015-11-30
1434,1,CO-1434-1-274,41686,Design revision,2022-02-04
1434,1,CO-1434-1-904,41829,Scope change,2022-02-13
1434,1,CO-1434-1-266,30392,Design revision,2022-02-20
1434,4,CO-1434-4-555,48146,Scope change,2023-02-22
1435,3,CO-1435-3-328,44118,Design revision,1999-12-17
1435,4,CO-1435-4-802,38143,Design revision,2000-04-25
1435,4,CO-1435-4-151,26323,Scope change,2000-04-17
1435,4,CO-1435-4-915,15430,Client request,2000-04-29
1435,5,CO-1435-5-500,13199,Client request,2000-07-24
1436,1,CO-1436-1-487,20317,Design revision,2020-05-21
1436,2,CO-1436-2-592,26753,Unforeseen conditions,2020-10-24
1436,2,CO-1436-2-139,11802,Unforeseen conditions,2020-10-31
1436,4,CO-1436-4-491,14241,Unforeseen conditions,2021-08-15
1437,1,CO-1437-1-187,47959,Scope change,1997-04-09
1437,1,CO-1437-1-529,49144,Client request,1997-04-20
1438,2,CO-1438-2-321,42722,Design revision,2000-07-30
1438,2,CO-1438-2-802,17944,Unforeseen conditions,2000-08-05
1438,4,CO-1438-4-786,49434,Scope change,2001-04-07
1438,4,CO-1438-4-157,29562,Design revision,2001-04-07
1439,1,CO-1439-1-483,36117,Client request,2017-11-30
1439,3,CO-1439-3-815,43553,Design revision,2018-08-11
1439,3,CO-1439-3-172,15332,Client request,2018-08-17
1439,4,CO-1439-4-484,34654,Unforeseen conditions,2018-12-22
1439,5,CO-1439-5-840,46724,Design revision,2019-05-07
1440,1,CO-1440-1-453,49442,Unforeseen conditions,2018-05-31
1440,1,CO-1440-1-398,32920,Client request,2018-06-02
1440,1,CO-1440-1-250,28323,Scope change,2018-05-29
1440,1,CO-1440-1-704,29199,Client request,2018-06-01
1440,3,CO-1440-3-131,44908,Unforeseen conditions,2018-10-15
1440,3,CO-1440-3-796,36969,Unforeseen conditions,2018-10-11
1440,4,CO-1440-4-137,21666,Design revision,2019-01-14
1440,4,CO-1440-4-209,11279,Client request,2019-01-08
1441,3,CO-1441-3-491,44026,Unforeseen conditions,2003-07-21
1441,4,CO-1441-4-963,34320,Scope change,2003-09-19
1441,4,CO-1441-4-319,23319,Client request,2003-09-28
1441,4,CO-1441-4-433,23060,Design revision,2003-09-11
1441,5,CO-1441-5-426,46578,Scope change,2003-11-07
1442,1,CO-1442-1-776,29547,Client request,2023-08-02
1442,4,CO-1442-4-701,32898,Client request,2024-09-25
1443,2,CO-1443-2-270,42903,Client request,2024-01-01
1443,3,CO-1443-3-425,36119,Design revision,2024-04-22
1443,3,CO-1443-3-985,20652,Client request,2024-04-29
1443,5,CO-1443-5-456,43039,Unforeseen conditions,2025-02-22
1444,3,CO-1444-3-140,34406,Design revision,2013-01-07
1445,1,CO-1445-1-439,48685,Design revision,2024-11-02
1445,1,CO-1445-1-505,28286,Client request,2024-10-31
1445,2,CO-1445-2-151,38219,Design revision,2025-04-02
1445,4,CO-1445-4-449,33218,Design revision,2025-12-25
1445,5,CO-1445-5-812,48212,Client request,2026-06-08
1445,5,CO-1445-5-906,39013,Scope change,2026-06-07
1446,1,CO-1446-1-256,15735,Unforeseen conditions,2010-04-08
1446,1,CO-1446-1-722,45293,Design revision,2010-04-02
1446,1,CO-1446-1-725,41654,Client request,2010-03-28
1446,5,CO-1446-5-708,42554,Scope change,2011-08-10
1446,5,CO-1446-5-986,47966,Unforeseen conditions,2011-08-15
1447,3,CO-1447-3-648,48515,Design revision,2023-01-16
1447,4,CO-1447-4-945,47050,Client request,2023-04-02
1447,5,CO-1447-5-393,17285,Scope change,2023-06-09
1447,5,CO-1447-5-576,37758,Client request,2023-06-07
1448,1,CO-1448-1-177,49193,Client request,2004-07-29
1448,2,CO-1448-2-476,26210,Scope change,2004-11-07
1448,2,CO-1448-2-698,28133,Client request,2004-11-15
1448,2,CO-1448-2-543,40298,Unforeseen conditions,2004-11-15
1448,4,CO-1448-4-815,45452,Unforeseen conditions,2005-04-03
1448,5,CO-1448-5-804,39018,Design revision,2005-06-02
1449,2,CO-1449-2-942,44173,Design revision,2014-11-25
1449,2,CO-1449-2-260,17261,Unforeseen conditions,2014-12-03
1449,5,CO-1449-5-167,35151,Scope change,2015-05-12
1450,2,CO-1450-2-627,14103,Unforeseen conditions,2006-10-30
1450,2,CO-1450-2-624,33778,Scope change,2006-11-02
1450,2,CO-1450-2-636,33647,Client request,2006-10-16
1451,4,CO-1451-4-974,14282,Unforeseen conditions,2004-03-02
1452,2,CO-1452-2-877,10133,Design revision,2023-10-09
1452,2,CO-1452-2-451,29824,Design revision,2023-10-09
1452,3,CO-1452-3-316,38268,Unforeseen conditions,2024-03-19
1452,4,CO-1452-4-948,27267,Client request,2024-08-06
1452,4,CO-1452-4-328,33960,Design revision,2024-07-23
1452,5,CO-1452-5-448,25482,Scope change,2024-12-05
1453,4,CO-1453-4-432,30257,Design revision,2001-09-29
1454,2,CO-1454-2-135,29939,Design revision,2015-03-05
1454,3,CO-1454-3-941,25000,Scope change,2015-05-15
